number,value,params_w_neo4j,params_w_semantique,state
304,0.9673040625149589,0.45709824470821536,0.8303949232962906,COMPLETE
305,0.9673040625149589,0.41173117249563895,0.780335044687555,COMPLETE
306,0.967260351163837,0.37903441132141547,0.585554802745349,COMPLETE
307,0.967260351163837,0.4778903681592401,0.7493671615280673,COMPLETE
308,0.9672102335439694,0.43247851368487134,0.8671797233263983,COMPLETE
309,0.967187077699881,0.39565839786406476,0.8067451054601301,COMPLETE
310,0.9673040625149589,0.44960354432996485,0.8436182096466329,COMPLETE
311,0.9673040625149589,0.42268848977061685,0.7300351270602364,COMPLETE
312,0.9672431918079638,0.4061469140884098,0.5383838638362,COMPLETE
313,0.9673040625149589,0.4604931976856785,0.8235872515390154,COMPLETE
314,0.9670414229075699,0.4354489577356934,0.4679953526989361,COMPLETE
315,0.967187077699881,0.37111931737233494,0.7682707308674663,COMPLETE
316,0.9673204327145172,0.4855424116661985,0.7939056897165289,COMPLETE
317,0.967187077699881,0.41380576073798764,0.8639268842518231,COMPLETE
318,0.967187077699881,0.38963738910704504,0.8124202223159505,COMPLETE
319,0.967260351163837,0.4480135721141191,0.7119907504402284,COMPLETE
320,0.9671798495288934,0.3539797095666488,0.8415177626108055,COMPLETE
321,0.9673040625149589,0.4245338004092407,0.7888660406200269,COMPLETE
322,0.9673040625149589,0.40877713769910773,0.7453220552044426,COMPLETE
323,0.967260351163837,0.47228117314306894,0.6792106490366637,COMPLETE
324,0.9672102335439694,0.4384898256968882,0.8773091906789249,COMPLETE
325,0.967187077699881,0.38436483411201605,0.8246148652380811,COMPLETE
326,0.9672102335439694,0.4590981553997603,0.927139417530737,COMPLETE
327,0.9673916018969144,0.40288599655074087,0.7737793579339051,COMPLETE
328,0.9674566740230681,0.40146328636062534,0.7667921658556337,COMPLETE
329,0.967187077699881,0.3651469314221002,0.767331741698911,COMPLETE
330,0.9672102335439694,0.3965662918967216,0.7808750398428683,COMPLETE
331,0.9672102335439694,0.3803187935600544,0.7582456408009104,COMPLETE
332,0.9673916018969144,0.4177655487376472,0.8029420805561837,COMPLETE
333,0.9673040625149589,0.4251523242017081,0.797041635031841,COMPLETE
334,0.9671946632883501,0.32894055410624784,0.7661156296244769,COMPLETE
335,0.9673040625149589,0.4220431869476446,0.7857586782176653,COMPLETE
336,0.9672102335439694,0.4079487578691743,0.8124824887352646,COMPLETE
337,0.9673204327145172,0.481737251122689,0.8062872725280805,COMPLETE
338,0.9674281470672251,0.40102447708518557,0.779847870832526,COMPLETE
339,0.9671946632883501,0.3491631646036633,0.7711150254579695,COMPLETE
340,0.9673916018969144,0.3921897469417989,0.755073714580322,COMPLETE
341,0.967187077699881,0.36670693415210653,0.7819534031010192,COMPLETE
342,0.9671946632883501,0.445046972905971,0.9642224057725426,COMPLETE
343,0.967187077699881,0.39888079251034925,0.8353546306339739,COMPLETE
344,0.9673204327145172,0.46081973079657296,0.7370376884824053,COMPLETE
345,0.9673040625149589,0.4347748541573521,0.7817895938057794,COMPLETE
346,0.9671946632883501,0.3761067423867667,0.8245715206131988,COMPLETE
347,0.9672102335439694,0.4043567843521074,0.7980903164899059,COMPLETE
348,0.9673040625149589,0.4850745839683053,0.846615035817228,COMPLETE
349,0.9673040625149589,0.436141292223271,0.7536800511432767,COMPLETE
350,0.9673916018969144,0.456957305766869,0.882376937720575,COMPLETE
351,0.9671946632883501,0.3879042135908699,0.8583329386550311,COMPLETE
352,0.9674281470672251,0.4172084229544427,0.8191160566451986,COMPLETE
353,0.9673040625149589,0.4298964375228168,0.8189900840397977,COMPLETE
354,0.9673040625149589,0.44406166605484243,0.8360311861370133,COMPLETE
