number,value,params_w_neo4j,params_w_semantique,state
355,0.6555124223602484,0.3549840115019691,0.790810460315041,COMPLETE
356,0.658531746031746,0.4308825388558478,0.8121285578683817,COMPLETE
357,0.6555124223602484,0.267263596511194,0.8653825442051924,COMPLETE
358,0.6555124223602484,0.40256093656682834,0.8352824040214479,COMPLETE
359,0.658531746031746,0.478779740642402,0.9217254039220523,COMPLETE
360,0.6581694271911663,0.44543208602144635,0.3923950198756524,COMPLETE
361,0.6555124223602484,0.4179679308030789,0.8830392876527278,COMPLETE
362,0.658531746031746,0.491034504680049,0.8543590371616938,COMPLETE
363,0.658531746031746,0.4610341986420715,0.815639530856275,COMPLETE
364,0.658531746031746,0.4379550103767523,0.7803657462721648,COMPLETE
365,0.6555124223602484,0.40992180308993387,0.9422647213533848,COMPLETE
366,0.658531746031746,0.46964752861819986,0.839751113623509,COMPLETE
367,0.6581694271911663,0.5037104668837705,0.7520801788932606,COMPLETE
368,0.658531746031746,0.37014439695798795,0.6895675636792135,COMPLETE
369,0.6555124223602484,0.4315677489891893,0.9077215134323073,COMPLETE
370,0.658531746031746,0.45552283286662854,0.8758871257368932,COMPLETE
371,0.6555124223602484,0.31212484745037694,0.8043122203341195,COMPLETE
372,0.6581694271911663,0.5351707379203967,0.8542215989523608,COMPLETE
373,0.6555124223602484,0.4000313825571142,0.8295659862056642,COMPLETE
374,0.658531746031746,0.4849876676668106,0.9001980962398749,COMPLETE
375,0.6555124223602484,0.4217972312706032,0.8644281313199416,COMPLETE
376,0.6555124223602484,0.4492533200010365,0.9261042620728631,COMPLETE
377,0.6581694271911663,0.4728147150019395,0.7180331421033898,COMPLETE
378,0.6555124223602484,0.3872574928138513,0.8849625785567171,COMPLETE
379,0.658531746031746,0.44023024316190207,0.8309765083815396,COMPLETE
380,0.658531746031746,0.419804899240368,0.8058816608530821,COMPLETE
381,0.6581694271911663,0.49433750277586497,0.7879075142847445,COMPLETE
382,0.6581694271911663,0.5166080591437378,0.8623161853137786,COMPLETE
383,0.658531746031746,0.4580850294859744,0.8419849293115933,COMPLETE
384,0.658531746031746,0.4393446028648712,0.770392426519772,COMPLETE
385,0.658531746031746,0.46621208246354884,0.8188514272264329,COMPLETE
386,0.6555124223602484,0.4162754352376603,0.884826845072552,COMPLETE
387,0.6555124223602484,0.40128595361685937,0.9144027689899168,COMPLETE
388,0.658531746031746,0.475722577354663,0.8521447783675571,COMPLETE
389,0.6555124223602484,0.43518008737085684,0.9360586538381489,COMPLETE
390,0.6555124223602484,0.3770466082922957,0.8678602675642496,COMPLETE
