duplicate_candidate_key,duplicate_candidate_count,duplicate_candidate_rank,source_row_number,offre_id,titre_poste,employeur,ville_region_raw,secteur_activite_raw,etl_completeness_score
9f3ea46fe764c032068f,2,1,4088,OFFRE_004088_33286465223a,ADMINISTRATEUR DES OUTILS MICROSOFT,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
aa670f509a0200edb697,3,2,4089,OFFRE_004089_cae7b0d0ad36,Développeur,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
ade822754b49cc1c9e1b,2,1,4098,OFFRE_004098_05fb09300ac9,Serveuse,Employeur non précisé,YAOUNDÉ,SERVEUR.SE,0.875
9a241c6170d0addb09cc,2,2,4103,OFFRE_004103_d23ec3515af5,Branch Operations Supervisors,Employeur non précisé,"BUÉA , DOUALA , YAOUNDÉ",FINANCE,0.875
7df591cb157b20eff0d1,2,2,4104,OFFRE_004104_007d77f6a151,Chefs D'agence / Branch Managers,Employeur non précisé,"BUÉA , DOUALA , YAOUNDÉ","COMPTABILITÉ, FINANCE",0.875
c24cefdb0c7dd14d6da2,2,2,4105,OFFRE_004105_385cf14a26a7,Daily Cash Collectors / Collecteurs,Employeur non précisé,"BUÉA , DOUALA , YAOUNDÉ",OUVRIERS / OPÉRATEURS / AGENTS,0.875
c19deec61ae64a827791,2,2,4106,OFFRE_004106_c4a7d75bf693,Customer Assistants / Assistants Clientèles,Employeur non précisé,"BUÉA , DOUALA , YAOUNDÉ","COMMERCIAL, COMMUNICATION",0.875
de05fe6a194cf2eccf6d,2,2,4107,OFFRE_004107_d59b190191ee,Account Managers / Gestionnaires De Comptes,Employeur non précisé,"BUÉA , DOUALA , YAOUNDÉ","COMMERCIAL, COMMUNICATION",0.875
10643e3f719cc43b1ef7,2,2,4108,OFFRE_004108_e385188bf2be,Tellers / Caissiers,Employeur non précisé,"BUÉA , DOUALA , YAOUNDÉ",CAISSIER.E,0.875
309df0ab188a412ad0c3,2,1,4114,OFFRE_004114_7a481e41b489,Superviseur Des Ventes Terrains,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ","COMMERCIAL, VENTE",0.875
7b73572763a35c952a1e,2,1,4116,OFFRE_004116_a7b4bbe53eed,Opérateur De Saisie,Employeur non précisé,YAOUNDÉ,OUVRIERS / OPÉRATEURS / AGENTS,0.875
aa37cb79ab8a749686f0,2,1,4130,OFFRE_004130_e7ec6330008b,ASSISTANT LOGISTIQUE,Employeur non précisé,YAOUNDÉ,LOGISTIQUE,0.875
352430b6399063cc5235,2,1,4131,OFFRE_004131_be14f2edd7eb,CHARGÉ(E) Finance / Comptabilité,Employeur non précisé,"MAROUA , YAOUNDÉ","ADMINISTRATION, COMPTABILITÉ, FINANCE",0.875
43876aaf8cf7b820ee29,8,4,4137,OFFRE_004137_08670a233ba8,COMMERCIAL,Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
e448efbd5d8c725c03c3,2,2,4153,OFFRE_004153_8155e506edaf,Chauffeur Professionnel,Employeur non précisé,YAOUNDÉ,TRANSPORT,0.875
743749a028d03ad61e3d,2,1,4170,OFFRE_004170_e583d25fb18d,Développeur PHP,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
9f3ea46fe764c032068f,2,2,4187,OFFRE_004187_37630cba6035,ADMINISTRATEUR DES OUTILS MICROSOFT,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
8af359e09aa8f5642c8f,2,2,4195,OFFRE_004195_ab97dd8f7b3a,STAGIAIRES EN RÉSEAUX ET SYSTÈME H/F,Employeur non précisé,YAOUNDÉ,TÉLÉCOMMUNICATION,0.875
7b904e83636bb67a1479,3,1,4201,OFFRE_004201_8e07c5979df8,PLOMBIER,Employeur non précisé,"BAFOUSSAM , GAROUA , YAOUNDÉ",PLOMBERIE,0.875
f39085fcaf7e723191ff,2,1,4205,OFFRE_004205_7b237d235f40,THERAPEUTIC STUDY MONITOR (TSM),Employeur non précisé,"GAROUA , YAOUNDÉ",SANTÉ,0.875
53d1c546705973875d05,4,2,4207,OFFRE_004207_1d6072acc8f1,Fullstack Developer,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
2e2a0de7dc983a8989b2,6,6,4208,OFFRE_004208_7872d6df6c8b,COMMERCIAUX,Employeur non précisé,"DOUALA , YAOUNDÉ",MARKETING,0.875
2f77f0652c3ea1798a02,2,1,4213,OFFRE_004213_b6023a5f0316,Chauffeur Prestataire,Employeur non précisé,"BAMENDA , FOUMBAN , YAOUNDÉ",LOGISTIQUE,0.875
ac62d5bc58b61c1e8313,2,1,4224,OFFRE_004224_09bc67a302a4,CONSEILLERS EN ASSURANCE NON-VIE,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",ASSURANCE,0.875
c786a9fa13fb62c545b4,4,2,4234,OFFRE_004234_ca38c33bd3d8,COMMERCIAUX,Employeur non précisé,YAOUNDÉ,"COMMERCE, VENTE",0.875
bcd0061dec27ea50ec51,2,2,4246,OFFRE_004246_45b4f7f3adce,ASSISTANTE ADMINISTRATIVE,Employeur non précisé,YAOUNDÉ,SECRÉTAIRE,0.875
1ccad831f6c24de975c8,16,3,4248,OFFRE_004248_ddbb57064019,COMPTABLE,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
9aeb35c3625f4895b4c8,3,1,4249,OFFRE_004249_0d7bf3cf01f3,WHOLESALES,Employeur non précisé,"BAFOUSSAM , DOUALA , GAROUA , YAOUNDÉ",COMMERCE,0.875
37ffb8a2b942dbf03793,3,1,4250,OFFRE_004250_92cfe5b3ea78,"Campagne De Stages CAMI 2024, Jeunes Diplômés Et Etudiants",Employeur non précisé,"BAFOUSSAM , BERTOUA , DOUALA , GAROUA , NGAOUNDERE , YAOUNDÉ",TOUS LES PROFILS,0.875
754da3eb499c8aa83beb,2,1,4257,OFFRE_004257_49bee8183a24,ADMINISTRATIVE ASSISTANT,Employeur non précisé,YAOUNDÉ,GESTION,0.875
306a6be8c6debdeafb23,2,1,4262,OFFRE_004262_c43e259cc847,CHARGE DE RECOUVREMENT,Employeur non précisé,YAOUNDÉ,"COMPTABILITÉ, FINANCE",0.875
e47529d719f6bd1d87da,2,1,4272,OFFRE_004272_c24e39494687,ASSISTANT FINANCE,Employeur non précisé,"KOUSSERI , MAROUA , YAOUNDÉ",FINANCE,0.875
ffa99999f6b426a755c6,2,1,4277,OFFRE_004277_7fbd7eaf9eea,Conseillé D'assurance,Employeur non précisé,"BAFOUSSAM , BERTOUA , DOUALA , YAOUNDÉ",COMMERCIAL,0.875
a686f51b276525849ada,2,1,4280,OFFRE_004280_3fda12db6893,EXECUTIVE DRIVER,Employeur non précisé,YAOUNDÉ,TRANSPORT,0.875
c4ded59d99e77b887b70,2,1,4294,OFFRE_004294_046c161e819d,STAGIAIRE MARKETING,Employeur non précisé,YAOUNDÉ,MARKETING,0.875
b9e52e4d923c68cf0d4c,2,1,4296,OFFRE_004296_d520791d7f66,02 EXPERT.ES ADMINISTRATIF.VE ET FINANCIER.ERE JUNIOR SoCiG,Employeur non précisé,"BAFOUSSAM , YAOUNDÉ","COMPTABILITÉ, FINANCE, GESTION",0.875
e701a57a5a314703aaff,2,2,4300,OFFRE_004300_ef21aa30d4ce,Commercial,Employeur non précisé,"DOUALA , YAOUNDÉ",COMMERCIAL,0.875
e7cb8cb19fbd566383bd,2,1,4310,OFFRE_004310_c905dceae412,03 RESPONSABLES GAS,Employeur non précisé,"DOUALA , GAROUA , YAOUNDÉ","COMPTABILITÉ, FINANCE, GESTION",0.875
ae0260df57f7c1c30dcb,2,1,4311,OFFRE_004311_3b6c78fd2ef1,03 COMPTABLES RÉGIONAUX,Employeur non précisé,"DOUALA , GAROUA , YAOUNDÉ","COMPTABILITÉ, FINANCE",0.875
3985748f7df80254e378,2,1,4312,OFFRE_004312_b03f11bd9eb7,03 POINTS FOCAUX RÉGIONAUX,Employeur non précisé,"DOUALA , GAROUA , YAOUNDÉ",SCIENCE SOCIALE,0.875
53d1c546705973875d05,4,3,4317,OFFRE_004317_f5e7fc6a5f6a,Fullstack Developer,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
95db2d35106a18e8ab3c,10,2,4320,OFFRE_004320_ae70865beeac,Community Manager,Employeur non précisé,YAOUNDÉ,COMMUNITY MANAGEMENT,0.875
0c2d4428be84d870c8a7,6,2,4327,OFFRE_004327_a827ecf880e3,CHAUFFEUR,Employeur non précisé,YAOUNDÉ,TRANSPORT,0.875
c989ed583cc79431a816,2,1,4359,OFFRE_004359_dfbbf215baee,COMPTABLE-CAISSIER(E),Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
1ccad831f6c24de975c8,16,4,4364,OFFRE_004364_9c8937be119c,Comptable,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
648ddddd9cb9fae5b12a,2,2,4376,OFFRE_004376_dd24ab339617,GESTIONNAIRE DE STOCK,Employeur non précisé,YAOUNDÉ,LOGISTIQUE,0.875
ade822754b49cc1c9e1b,2,2,4382,OFFRE_004382_84ed63e70ddc,Serveuse,Employeur non précisé,YAOUNDÉ,SERVEUR.SE,0.875
43876aaf8cf7b820ee29,8,5,4387,OFFRE_004387_0ae2aa39f310,Commercial,Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
0c2d4428be84d870c8a7,6,3,4389,OFFRE_004389_787aaa5e0a03,CHAUFFEUR,Employeur non précisé,YAOUNDÉ,TRANSPORT,0.875
321e4f8bb6f8d70f64bc,4,2,4394,OFFRE_004394_ef50aa9eaa88,DRIVER,Employeur non précisé,YAOUNDÉ,TRANSPORT,0.875
43876aaf8cf7b820ee29,8,6,4404,OFFRE_004404_3ee3c6d09811,COMMERCIAL,Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
53d1c546705973875d05,4,4,4417,OFFRE_004417_26157b135eb9,Fullstack Developer,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
d9f573e986f28f309d8f,6,2,4419,OFFRE_004419_59b4d44577f6,TECHNICIENS EN TELECOMMUNICATION,Employeur non précisé,"BAFOUSSAM , BAMENDA , BERTOUA , BUÉA , CAMEROUN , DOUALA , EBOLOWA , GAROUA , KRIBI , MAROUA , NGAOUNDERE , YAOUNDÉ",INFORMATIQUE,0.875
36658e4c2877f464dc44,5,2,4420,OFFRE_004420_a00cd2558c3e,SPECIALISTES EN INFORMATIQUE (Réseau Et Sécurité),Employeur non précisé,"BAFOUSSAM , BAMENDA , BERTOUA , BUÉA , CAMEROUN , DOUALA , EBOLOWA , GAROUA , MAROUA , NGAOUNDERE , YAOUNDÉ",INFORMATIQUE,0.875
b304108fec09cef9bf93,2,1,4444,OFFRE_004444_9ca4c3c76265,Enseignant D'Allemand,Employeur non précisé,YAOUNDÉ,ENSEIGNEMENT,0.875
4eeec8caa910187b721b,3,2,4453,OFFRE_004453_b3369d17758b,ASSISTANTE DE DIRECTION,Employeur non précisé,YAOUNDÉ,"ADMINISTRATION, SECRÉTAIRE",0.875
d7406a125cfe7bb1817e,2,1,4458,OFFRE_004458_b74273bae4a6,"Stagiaires Commerciaux, Chargés D’études Et Assistants Commerciaux",Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
1ed38f77ccb94f6564cd,2,1,4469,OFFRE_004469_bdf78b5ec0bc,CONTROLEURS,Employeur non précisé,"BAFOUSSAM , BAMENDA , DOUALA , YAOUNDÉ","AUDIT, COMPTABILITÉ, FINANCE",0.875
e585a3d5f25a8142797e,2,1,4472,OFFRE_004472_5813ebdfa7f0,20 CONTROLEURS,Employeur non précisé,"BAFOUSSAM , BAMENDA , DOUALA , LIMBE , YAOUNDÉ","AUDIT, BANQUE, COMPTABILITÉ, GESTION",0.875
81c3c9051d330314d153,2,1,4473,OFFRE_004473_fa8509da651e,AUDITEUR INTERNE,Employeur non précisé,YAOUNDÉ,"AUDIT, COMPTABILITÉ, FINANCE, GESTION",0.875
94d4a55db314137683d5,2,1,4475,OFFRE_004475_55cc0be6a065,Responsable Sécurité Du Système D'Information,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
b3bbd124cc29270c41b2,3,3,4477,OFFRE_004477_fae8933c1af2,Responsable Des Ressources Humaines,Employeur non précisé,YAOUNDÉ,RH,0.875
d7406a125cfe7bb1817e,2,2,4478,OFFRE_004478_623f27636bc9,"Stagiaires Commerciaux, Chargés D’études Et Assistants Commerciaux",Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
0c2d4428be84d870c8a7,6,4,4481,OFFRE_004481_354bae1c50f4,CHAUFFEUR,Employeur non précisé,YAOUNDÉ,TRANSPORT,0.875
baab5765d81b5e338497,2,1,4485,OFFRE_004485_a621dfefce1e,AGENT DE SECURITE,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",OUVRIERS / OPÉRATEURS / AGENTS,0.875
e937d4285781196ee7ab,2,1,4486,OFFRE_004486_5a95639c386d,MANUTENTIONNAIRE,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",OUVRIERS / OPÉRATEURS / AGENTS,0.875
6006ba69542e96cf2118,2,1,4487,OFFRE_004487_194de6115efa,MAGASINIER,Employeur non précisé,"BAFOUSSAM , BANGANTÉ , DOUALA , YAOUNDÉ",LOGISTIQUE,0.875
673fbc440c360774505b,2,1,4490,OFFRE_004490_12c42b4b9798,UN(E) CONTENT MANAGER,Employeur non précisé,"BAFOUSSAM , YAOUNDÉ",COMMUNITY MANAGEMENT,0.875
6a3dbd8cc4fe4593c917,3,1,4494,OFFRE_004494_427724688eba,CHARGE DE CLIENTELE,Employeur non précisé,"BAFOUSSAM , BERTOUA , DOUALA , GAROUA , NGAOUNDERE , YAOUNDÉ",COMMERCIAL,0.875
20d6810e9c7f02536056,2,2,4499,OFFRE_004499_f5253b0768d2,Caissière,Employeur non précisé,YAOUNDÉ,CAISSIER.E,0.875
3324c57d8f8ba519341d,2,1,4506,OFFRE_004506_44b16647c189,Community Manager,Employeur non précisé,"DOUALA , YAOUNDÉ",COMMUNITY MANAGEMENT,0.875
5c91969c65037257d535,2,1,4507,OFFRE_004507_534de0e461bd,GESTIONNAIRES DE PORTEFEUILLE CLIENTS,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",FINANCE,0.875
95db2d35106a18e8ab3c,10,3,4519,OFFRE_004519_e3ae3ef21abc,Community Manager,Employeur non précisé,YAOUNDÉ,COMMUNITY MANAGEMENT,0.875
43876aaf8cf7b820ee29,8,7,4527,OFFRE_004527_7564377d27e6,Commercial,Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
7896ca91047443fb26b9,2,1,4540,OFFRE_004540_b1b36de3e2aa,"03 Responsables De Bureau Régional - Yaoundé, Garoua, Douala",Employeur non précisé,"DOUALA , GAROUA , YAOUNDÉ",SANTÉ,0.875
306a6be8c6debdeafb23,2,2,4547,OFFRE_004547_72e933636387,Chargé De Recouvrement,Employeur non précisé,YAOUNDÉ,"COMPTABILITÉ, FINANCE",0.875
b396a96ccd60d96c76e3,2,2,4556,OFFRE_004556_40550da5024c,COMMERCIAUX,Employeur non précisé,"DOUALA , YAOUNDÉ",COMMERCIAL,0.875
fc3652dd620b173656e5,3,2,4557,OFFRE_004557_94d57034df5c,Secrétaire,Employeur non précisé,YAOUNDÉ,SECRÉTAIRE,0.875
136dfaf393c039b9f7e8,3,3,4564,OFFRE_004564_907d069abc16,COMPTABLE (H/F),Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
16749e4604c50cb0c6c6,11,2,4573,OFFRE_004573_eac73a703698,Assistante De Direction,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
2a1ddb71bfa0f448bb0d,2,1,4591,OFFRE_004591_c06a6819110b,STAGIAIRES GENRE POUR LE PROJET GIZ/ProFEC,Employeur non précisé,"GAROUA , YAOUNDÉ",SCIENCE SOCIALE,0.875
cec0fdb9ae2afb7ab32d,2,2,4594,OFFRE_004594_e823cfae3d5e,Téléconseillère,Employeur non précisé,YAOUNDÉ,COMMUNICATION,0.875
ce2a1eb3a7ac041325a8,3,2,4603,OFFRE_004603_5dae84f28078,ARCHIVISTE,Employeur non précisé,YAOUNDÉ,ARCHIVISTE,0.875
222ac766dbd420089a05,2,2,4608,OFFRE_004608_a7e2b86b9fc0,Chargé(E) D'Affaires PME,Employeur non précisé,YAOUNDÉ,"BANQUE, COMMERCE, FINANCE",0.875
7d4436538d872b9a3605,3,1,4618,OFFRE_004618_8d874b094854,GRAPHIC DESIGNER,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
611eefa4c170a8a0d551,2,1,4626,OFFRE_004626_fb620fa268ae,04 Gestionnaires,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",GESTION,0.875
321e4f8bb6f8d70f64bc,4,3,4663,OFFRE_004663_692c73a9e3b6,DRIVER,Employeur non précisé,YAOUNDÉ,TRANSPORT,0.875
94d4a55db314137683d5,2,2,4666,OFFRE_004666_e857af9705fe,Responsable Sécurité Du Système D'Information,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
2a58ab7b7260f8e59e63,2,1,4670,OFFRE_004670_6c1c94e36954,CONSEILLER/ÈRE EN RENFORCEMENT DES INTERPROFESSIONS,Employeur non précisé,YAOUNDÉ,AGRONOMIE,0.875
b8947028deae8ba68559,2,1,4671,OFFRE_004671_57de7220edee,CONSEILLER/IÈRE EN AGROÉCOLOGIE,Employeur non précisé,YAOUNDÉ,AGRONOMIE,0.875
95db2d35106a18e8ab3c,10,4,4675,OFFRE_004675_7c52e998e5d7,Community Manager,Employeur non précisé,YAOUNDÉ,COMMUNITY MANAGEMENT,0.875
b8947028deae8ba68559,2,2,4690,OFFRE_004690_8da1c960a603,CONSEILLER/IÈRE EN AGROÉCOLOGIE,Employeur non précisé,YAOUNDÉ,AGRONOMIE,0.875
2a58ab7b7260f8e59e63,2,2,4691,OFFRE_004691_5d00b60dd358,CONSEILLER/ÈRE EN RENFORCEMENT DES INTERPROFESSIONS,Employeur non précisé,YAOUNDÉ,AGRONOMIE,0.875
6ab263001d0b7099ee6f,2,2,4714,OFFRE_004714_2491dc93aaaf,Secrétaire De Direction,Employeur non précisé,YAOUNDÉ,SECRÉTAIRE,0.875
b7c4b49d63a6f84813f8,2,2,4715,OFFRE_004715_f2629ac4136f,Secrétaire Bilingue,Employeur non précisé,YAOUNDÉ,SECRÉTAIRE,0.875
60ffe5481c39c0bad060,4,2,4728,OFFRE_004728_ca119cfe936a,Assistant Marketing,Employeur non précisé,YAOUNDÉ,MARKETING,0.875
a6bac792a426fded3e4f,2,1,4729,OFFRE_004729_832c0db56a79,Responsable Logistique,Employeur non précisé,YAOUNDÉ,LOGISTIQUE,0.875
e57ce7341d8c06301e82,2,1,4741,OFFRE_004741_882ec331b78e,CHIEF OF SECTION,Employeur non précisé,YAOUNDÉ,ECONOMIE,0.875
d8466798f919f9948909,2,2,4742,OFFRE_004742_f69275242ba6,Stagiaire Ressources Humaines,Employeur non précisé,YAOUNDÉ,RH,0.875
d1c41353a129ff8a4d8e,6,2,4755,OFFRE_004755_5625b9f46af8,Développeur Web,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
2a489ce139bd74a43a58,2,1,4761,OFFRE_004761_84c982d36de8,CONTRÔLEUR DE GESTION,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
aa37cb79ab8a749686f0,2,2,4763,OFFRE_004763_79ae92739b67,Assistant Logistique,Employeur non précisé,YAOUNDÉ,LOGISTIQUE,0.875
e57ce7341d8c06301e82,2,2,4765,OFFRE_004765_379f3f33fff4,CHIEF OF SECTION,Employeur non précisé,YAOUNDÉ,ECONOMIE,0.875
f161bc8cf3ffbeff47b6,2,1,4776,OFFRE_004776_de6650d3f622,Chef Des Ventes Douala/Yaoundé/Bafoussam,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ","COMMERCIAL, VENTE",0.875
750f021670fa7b3b5fdd,2,1,4779,OFFRE_004779_6c61e9d344b5,Superviseur Des Commerciaux,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ","COMMERCE, MARKETING",0.875
a686f51b276525849ada,2,2,4788,OFFRE_004788_ce79150bb388,Executive Driver,Employeur non précisé,YAOUNDÉ,TRANSPORT,0.875
5d0ed2c5385c6522c955,2,1,4791,OFFRE_004791_a423caab0c7f,Plusieurs Profils,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ","BANQUE, FINANCE",0.875
25dc7d695f41e20a5ccf,2,2,4793,OFFRE_004793_99dd20d6bd5e,Agent Commercial,Employeur non précisé,YAOUNDÉ,COMMERCIAL,0.875
a1bc9cd77743ff4f4539,3,2,4799,OFFRE_004799_7ba7e0cd0904,Chargé.E De Communication,Employeur non précisé,YAOUNDÉ,COMMUNICATION,0.875
4b6270ff1cc03f5baac5,2,1,4812,OFFRE_004812_5a44a407eb72,INFORMATION MANAGEMENT OFFICER,Employeur non précisé,YAOUNDÉ,MANAGEMENT,0.875
81c3c9051d330314d153,2,2,4861,OFFRE_004861_bffa777b3237,AUDITEUR INTERNE,Employeur non précisé,YAOUNDÉ,"AUDIT, COMPTABILITÉ, FINANCE, GESTION",0.875
16749e4604c50cb0c6c6,11,3,4878,OFFRE_004878_69965cc5b08a,Assistante De Direction,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
3026b181900241a97ba8,4,2,4883,OFFRE_004883_bcd06e50c7f3,Chauffeur,Employeur non précisé,YAOUNDÉ,CHAUFFEUR,0.875
ea18a4f358a395564d1f,2,1,4890,OFFRE_004890_4cc75c3bded1,03 Assistant(E)S IT,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",INFORMATIQUE,0.875
eedcddc01e9a1f5a6d16,2,1,4895,OFFRE_004895_ed612574a293,Agents D’Entretien Pour Ses Bureaux De Coordination Et De Terrain,Employeur non précisé,"BAMENDA , FOUMBAN , YAOUNDÉ",HYGIÈNE,0.875
bb7cf501bc34d9e6e7e9,2,1,4896,OFFRE_004896_d20c1af14f8e,Chauffeurs Prestataires Pour Les Bureaux De Coordination,Employeur non précisé,"BAMENDA , FOUMBAN , YAOUNDÉ",TRANSPORT,0.875
296fac230a0542176e74,7,7,4897,OFFRE_004897_1dcaee709fb1,Assistante De Direction,Employeur non précisé,YAOUNDÉ,SECRÉTAIRE,0.875
32a542f99d9f4b403d89,2,1,4900,OFFRE_004900_7f78902c5749,Webmaster,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
c0f5def170367ab34ef8,2,2,4902,OFFRE_004902_62f45c3c61c1,Responsable Commercial (H/F),Employeur non précisé,YAOUNDÉ,"COMMERCE, MARKETING",0.875
8d1f6d5a66099489d040,3,1,4911,OFFRE_004911_a150393e4a2a,Administrative Assistant,Employeur non précisé,YAOUNDÉ,ADMINISTRATION,0.875
13cc715b6e0d59ab5261,2,1,4918,OFFRE_004918_e6f700e2c349,HOTESSES DE MARQUE,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",AUTRES,0.875
5d9b2f8b5ec610d3c7b7,2,1,4919,OFFRE_004919_78415c4ee799,CHEF CUISINIER,Employeur non précisé,YAOUNDÉ,RESTAURATION,0.875
3356d18be28d8bfdc7f9,2,1,4939,OFFRE_004939_f9c3f5f316d2,CONTROLEURS DE VENTE,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ","COMMERCE, MARKETING, VENTE",0.875
1ccad831f6c24de975c8,16,5,4940,OFFRE_004940_46f83ec63143,Comptable,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
1ccad831f6c24de975c8,16,6,4956,OFFRE_004956_ef1cf08a8979,Comptable,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
6d6a5942f4e3d22ff456,2,1,4962,OFFRE_004962_0129d97fc03c,AGENTS COMMERCIAUX,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ","COMMERCE, MARKETING, VENTE",0.875
d1c41353a129ff8a4d8e,6,3,4967,OFFRE_004967_07b8c208d232,Développeur Web,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
ae7e961b9341b9cec343,2,1,4975,OFFRE_004975_2dd2f3009d5d,Ingénieur Des Travaux,Employeur non précisé,YAOUNDÉ,INGÉNIEUR,0.875
28c69831dc80b5cb80e3,2,1,4978,OFFRE_004978_49f37bfbdea7,Juriste Réseau,Employeur non précisé,YAOUNDÉ,JURIDIQUE,0.875
1ccad831f6c24de975c8,16,7,4982,OFFRE_004982_1c903c142fa0,COMPTABLE,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
d24181e71e1fc8d38c18,2,1,4986,OFFRE_004986_ada3f716891d,Conseiller(E) Mobile H/F,Employeur non précisé,"BAFOUSSAM , DOUALA , YAOUNDÉ",AUTRES,0.875
5819145c992f99f2dbb2,2,2,4998,OFFRE_004998_4b2efeca0383,Software Engineer,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
60ffe5481c39c0bad060,4,3,5002,OFFRE_005002_73fa400b7dc9,Assistant Marketing,Employeur non précisé,YAOUNDÉ,MARKETING,0.875
28c69831dc80b5cb80e3,2,2,5006,OFFRE_005006_c363164fb9d8,Juriste Réseau,Employeur non précisé,YAOUNDÉ,JURIDIQUE,0.875
7b73572763a35c952a1e,2,2,5007,OFFRE_005007_6d6f5d797e92,Opérateur De Saisie,Employeur non précisé,YAOUNDÉ,OUVRIERS / OPÉRATEURS / AGENTS,0.875
bb11cab818560f8e707a,2,1,5009,OFFRE_005009_968c9bb4c536,INFORMATICIEN / DEVELOPPEUR,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
87cc26857ec858c670f1,3,1,5026,OFFRE_005026_c8b7447750f9,DSA (Detail Sales Agent) & LO (Agent De Crédit),Employeur non précisé,"BAFOUSSAM , BERTOUA , DOUALA , MAROUA , YAOUNDÉ","OUVRIERS / OPÉRATEURS / AGENTS, VENTE",0.875
d67d0fba1651539ecca7,3,1,5050,OFFRE_005050_5a5f41cbd608,UN RESPONSABLE DE LA COMPTABILITE,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
85bade8617e3989ddf42,2,1,5057,OFFRE_005057_4ee03ad0cee6,Secrétaire Bureautique,Employeur non précisé,YAOUNDÉ,SECRÉTAIRE,0.875
754da3eb499c8aa83beb,2,2,5066,OFFRE_005066_5fd1f6006076,Administrative Assistant,Employeur non précisé,YAOUNDÉ,GESTION,0.875
1ccad831f6c24de975c8,16,8,5067,OFFRE_005067_6288ec33f634,COMPTABLE,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
d67d0fba1651539ecca7,3,2,5068,OFFRE_005068_6e58ddd19897,UN RESPONSABLE DE LA COMPTABILITÉ,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
c19ea364adefa9e50db4,3,2,5071,OFFRE_005071_05bb6eee8403,Community Manager,Employeur non précisé,YAOUNDÉ,"COMMUNICATION, MARKETING",0.875
bb11cab818560f8e707a,2,2,5072,OFFRE_005072_6ce287b069c8,INFORMATICIEN / DEVELOPPEUR,Employeur non précisé,YAOUNDÉ,INFORMATIQUE,0.875
1b72bbca697cff597ddb,2,2,5077,OFFRE_005077_74f4a27f5c78,Téléconseillère,Employeur non précisé,YAOUNDÉ,"COMMUNICATION, MARKETING",0.875
1ccad831f6c24de975c8,16,9,5084,OFFRE_005084_53c7a41b0aea,Comptable,Employeur non précisé,YAOUNDÉ,COMPTABILITÉ,0.875
06863b6cf709d1b4afd3,2,1,5087,OFFRE_005087_cb7b66515f0a,Commercial,Employeur non précisé,YAOUNDÉ,"COMMERCE, VENTE",0.875
