type,cosine
intra_CANDIDAT,0.29977676272392273
intra_CANDIDAT,0.030258839949965477
intra_CANDIDAT,0.31290486454963684
intra_CANDIDAT,0.2522648870944977
intra_CANDIDAT,0.24951234459877014
intra_CANDIDAT,0.5447699427604675
intra_CANDIDAT,0.9569776654243469
intra_CANDIDAT,0.15690694749355316
intra_CANDIDAT,-0.002804832998663187
intra_CANDIDAT,0.3043993413448334
intra_CANDIDAT,0.302030086517334
intra_CANDIDAT,0.5360563397407532
intra_CANDIDAT,0.055772650986909866
intra_CANDIDAT,0.11494200676679611
intra_CANDIDAT,0.19041655957698822
intra_CANDIDAT,-0.03795824199914932
intra_CANDIDAT,0.27151280641555786
intra_CANDIDAT,0.34576696157455444
intra_CANDIDAT,0.2698878049850464
intra_CANDIDAT,0.10421334952116013
intra_CANDIDAT,0.20218174159526825
intra_CANDIDAT,0.054264891892671585
intra_CANDIDAT,0.021555494517087936
intra_CANDIDAT,0.18398533761501312
intra_CANDIDAT,0.3920683264732361
intra_CANDIDAT,0.26014697551727295
intra_CANDIDAT,0.433618426322937
intra_CANDIDAT,0.2038227915763855
intra_CANDIDAT,0.0007813364500179887
intra_CANDIDAT,0.04472469538450241
intra_CANDIDAT,0.24950942397117615
intra_CANDIDAT,0.16050036251544952
intra_CANDIDAT,0.3757213056087494
intra_CANDIDAT,0.10382483154535294
intra_CANDIDAT,0.19552376866340637
intra_CANDIDAT,0.18149861693382263
intra_CANDIDAT,0.2699633836746216
intra_CANDIDAT,0.3257598280906677
intra_CANDIDAT,0.16181567311286926
intra_CANDIDAT,0.17657062411308289
intra_CANDIDAT,0.18924850225448608
intra_CANDIDAT,0.07455364614725113
intra_CANDIDAT,0.0060513997450470924
intra_CANDIDAT,0.17887379229068756
intra_CANDIDAT,0.07577142119407654
intra_CANDIDAT,0.1523464471101761
intra_CANDIDAT,0.3696819245815277
intra_CANDIDAT,0.2168397158384323
intra_CANDIDAT,0.15666651725769043
intra_CANDIDAT,0.4259105920791626
intra_CANDIDAT,0.45914825797080994
intra_CANDIDAT,0.13075780868530273
intra_CANDIDAT,0.30232569575309753
intra_CANDIDAT,0.1360970139503479
intra_CANDIDAT,0.3280189633369446
intra_CANDIDAT,0.18406301736831665
intra_COMPETENCE,0.2047952264547348
intra_COMPETENCE,0.3034709692001343
intra_COMPETENCE,0.13533155620098114
intra_COMPETENCE,0.11864639818668365
intra_COMPETENCE,0.0682208240032196
intra_COMPETENCE,0.3005998730659485
intra_COMPETENCE,0.18052060902118683
intra_COMPETENCE,0.13795635104179382
intra_COMPETENCE,0.10479537397623062
intra_COMPETENCE,0.09749670326709747
intra_COMPETENCE,0.26244813203811646
intra_COMPETENCE,0.2087826281785965
intra_COMPETENCE,0.1988542675971985
intra_COMPETENCE,0.08687549084424973
intra_COMPETENCE,0.003721140092238784
intra_COMPETENCE,0.12707339227199554
intra_COMPETENCE,0.011104919947683811
intra_COMPETENCE,0.09506429731845856
intra_COMPETENCE,0.1367644965648651
intra_COMPETENCE,0.11120975762605667
intra_COMPETENCE,0.08770766854286194
intra_COMPETENCE,0.1105537861585617
intra_COMPETENCE,0.18002009391784668
intra_COMPETENCE,0.2668847143650055
intra_COMPETENCE,0.2084776759147644
intra_COMPETENCE,-0.05564742535352707
intra_COMPETENCE,0.17488126456737518
intra_COMPETENCE,0.3217791020870209
intra_COMPETENCE,0.20967191457748413
intra_COMPETENCE,0.2831157147884369
intra_COMPETENCE,0.1294303983449936
intra_COMPETENCE,0.17288285493850708
intra_COMPETENCE,0.2516189515590668
intra_COMPETENCE,0.1879018098115921
intra_COMPETENCE,0.2692769169807434
intra_COMPETENCE,0.09411358833312988
intra_COMPETENCE,0.14552967250347137
intra_COMPETENCE,0.26619377732276917
intra_COMPETENCE,-0.026922443881630898
intra_COMPETENCE,0.22447681427001953
intra_COMPETENCE,0.09434743225574493
intra_COMPETENCE,0.1452002078294754
intra_COMPETENCE,0.04465670511126518
intra_COMPETENCE,0.15264591574668884
intra_COMPETENCE,0.016396911814808846
intra_COMPETENCE,0.16062289476394653
intra_COMPETENCE,0.16984406113624573
intra_COMPETENCE,0.13011398911476135
intra_COMPETENCE,0.14584988355636597
intra_COMPETENCE,0.3890891671180725
intra_COMPETENCE,0.11882169544696808
intra_COMPETENCE,0.23750659823417664
intra_COMPETENCE,0.03105628490447998
intra_COMPETENCE,0.14833499491214752
intra_COMPETENCE,0.010789451189339161
intra_COMPETENCE,-0.007578182965517044
intra_COMPETENCE,0.01912868395447731
intra_COMPETENCE,0.07983028888702393
intra_COMPETENCE,0.09027594327926636
intra_COMPETENCE,0.18552395701408386
intra_COMPETENCE,0.15215866267681122
intra_COMPETENCE,0.2937853932380676
intra_COMPETENCE,0.05832403525710106
intra_COMPETENCE,0.20222198963165283
intra_COMPETENCE,0.10745061933994293
intra_COMPETENCE,0.061431072652339935
intra_COMPETENCE,0.0812341570854187
intra_COMPETENCE,0.24599900841712952
intra_COMPETENCE,0.14837077260017395
intra_COMPETENCE,0.1968884915113449
intra_COMPETENCE,0.2643803060054779
intra_COMPETENCE,0.2589455246925354
intra_COMPETENCE,0.20862378180027008
intra_COMPETENCE,0.19550678133964539
intra_COMPETENCE,0.31793078780174255
intra_COMPETENCE,0.22221717238426208
intra_COMPETENCE,-0.03178165480494499
intra_COMPETENCE,0.19157128036022186
intra_COMPETENCE,0.09460444003343582
intra_COMPETENCE,0.0873827189207077
intra_COMPETENCE,0.030723925679922104
intra_COMPETENCE,0.19559955596923828
intra_COMPETENCE,0.13130095601081848
intra_COMPETENCE,0.1453774869441986
intra_COMPETENCE,0.2130589634180069
intra_COMPETENCE,0.12229868769645691
intra_COMPETENCE,0.20132268965244293
intra_COMPETENCE,0.012495097704231739
intra_COMPETENCE,0.030635816976428032
intra_COMPETENCE,0.15517455339431763
intra_COMPETENCE,0.13300985097885132
intra_COMPETENCE,0.030490681529045105
intra_COMPETENCE,0.21407482028007507
intra_COMPETENCE,0.04536829888820648
intra_COMPETENCE,-0.007158987689763308
intra_COMPETENCE,0.21481335163116455
intra_COMPETENCE,0.12090545147657394
intra_COMPETENCE,0.21950732171535492
intra_COMPETENCE,0.26503777503967285
intra_COMPETENCE,0.16746734082698822
intra_COMPETENCE,0.210066556930542
intra_COMPETENCE,-0.0377173013985157
intra_COMPETENCE,0.17182345688343048
intra_COMPETENCE,0.301199734210968
intra_COMPETENCE,0.05626533180475235
