entity_kind,entity_id,label_fr,umap_1,umap_2
METIER,http://data.europa.eu/esco/occupation/d7a9f9e0-e2f5-4804-a0e0-b21ebb1403ee,coordinateur d’inventaire/coordinatrice d’inventaire,-0.094564654,-2.6384175
METIER,http://data.europa.eu/esco/occupation/cc844eb8-c81d-40ff-af3d-119700e60f23,acheteur-costumier/acheteuse-costumière,-2.05599,-2.5336998
METIER,http://data.europa.eu/esco/occupation/a98f93a6-b1df-4759-88a9-3234f334afad,imprimeur sérigraphe/imprimeuse sérigraphe,-2.731248,-1.9745389
METIER,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0,esthéticien/esthéticienne,-1.2011154,-2.2177348
METIER,http://data.europa.eu/esco/occupation/ac37627c-a999-4779-997e-9795cc4f9a3d,ingénieur études transport-distribution/ingénieure études transport-distribution,0.809113,-3.8675785
METIER,http://data.europa.eu/esco/occupation/a464015d-a622-44aa-a4fe-bf01e412e120,contrôleur qualité des assemblages en construction navale/contrôleuse qualité des assemblages en construction navale,0.14406084,-1.884005
METIER,http://data.europa.eu/esco/occupation/1fb92021-9576-4c85-8759-f6918e9f0ad4,diplomate,-0.93020654,0.07797134
METIER,http://data.europa.eu/esco/occupation/a2fa73d0-7e51-456f-95c6-90f126f52ab8,régulateur du réseau ferré/régulatrice du réseau ferré,0.78962684,-4.344241
METIER,http://data.europa.eu/esco/occupation/6140be85-2d45-44b2-b0ba-412aadcead1e,généticien/généticienne,1.3468646,-1.6618426
METIER,http://data.europa.eu/esco/occupation/4bdc4e52-1c9c-4d80-898a-18522d905fee,éducateur de la protection judiciaire de la jeunesse/éducatrice de la protection judiciaire de la jeunesse,-1.2722375,0.2959388
METIER,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,tuteur/tutrice,-1.0158945,-0.46438232
METIER,http://data.europa.eu/esco/occupation/4c6b3657-316e-43b5-872a-ea763411190d,représentant des ventes d’électricité/représentante des ventes d’électricité,1.2953192,-3.2169268
METIER,http://data.europa.eu/esco/occupation/72628f3a-fd49-499a-9741-870b0a1fcef2,mathématicien/mathématicienne,1.1825498,-2.3391802
METIER,http://data.europa.eu/esco/occupation/484ca14a-8e11-4ae1-ba9c-901cd86df56b,négociant grossiste en produits pharmaceutiques/négociante grossiste en produits pharmaceutiques,0.201173,-1.6831577
METIER,http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,professeur de philosophie/professeure de philosophie,-2.2387433,0.7148491
METIER,http://data.europa.eu/esco/occupation/13427968-250b-4967-a682-afac5cd0af4f,démarcheur politique/démarcheuse politique,-1.6559836,-0.17812872
METIER,http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d,superviseur en première transformation du bois/superviseuse en première transformation du bois,0.021235142,-2.7283998
METIER,http://data.europa.eu/esco/occupation/bca063d2-a904-45db-b3f4-0fd7e681753e,fabricant d’instruments chirurgicaux/fabricante d’instruments chirurgicaux,0.31893963,-2.8479881
METIER,http://data.europa.eu/esco/occupation/d9ab0f3d-078d-42a7-a502-3e739e0aeff6,technicien avionique/technicienne avionique,1.7224017,-1.8557923
METIER,http://data.europa.eu/esco/occupation/92dc335d-a116-416f-ad2b-257e5382e574,matelassier/matelassière,-1.5175648,-2.5800467
METIER,http://data.europa.eu/esco/occupation/34c57104-ff9b-4003-809e-56eece3cb4d5,designer en bijouterie/designeuse en bijouterie,-2.739241,-2.433686
METIER,http://data.europa.eu/esco/occupation/a02a1117-212f-4a49-b21a-d3b971e00e48,pizzaiolo,-0.56981105,1.2219819
METIER,http://data.europa.eu/esco/occupation/140613c4-8c3c-43c5-8525-2f63231c95b0,opérateur de machine de fabrication de semi-conducteurs/opératrice de machine de fabrication de semi-conducteurs,0.19234796,-3.494179
METIER,http://data.europa.eu/esco/occupation/c2d36adb-ecf4-4823-980b-d84b0f11b2c8,ingénieur en simulation pour les batteries/ingénieure en simulation pour les batteries,1.1597242,-2.7020547
METIER,http://data.europa.eu/esco/occupation/05a06850-d465-481e-9d68-792d4ad1da3e,vendeur en devises/vendeuse en devises,-1.1038536,-0.84577674
METIER,http://data.europa.eu/esco/occupation/1e2aaeff-5bf1-4649-9f09-9ebbd5cc3501,dessinateur en électromécanique/dessinatrice en électromécanique,1.5392978,-2.6743867
METIER,http://data.europa.eu/esco/occupation/b6c851d1-bf09-40aa-aa50-47dde84e7d50,animateur des arts du cirque/animatrice des arts du cirque,-2.5578778,-1.5892359
METIER,http://data.europa.eu/esco/occupation/a79e7622-2307-44e2-94cc-d1ff1caf655a,coordonnateur de programmes pour les jeunes/coordinatrice de programmes pour les jeunes,-1.9433947,-0.17190343
METIER,http://data.europa.eu/esco/occupation/30b25ee4-da97-4167-8592-460217f6bdcc,chef d'équipe animation,-2.5196078,-1.5838585
METIER,http://data.europa.eu/esco/occupation/5f9e0588-e819-42f7-9975-f53198666c07,monteur techniverrier/monteuse techniverrière,1.5007641,-1.7387689
METIER,http://data.europa.eu/esco/occupation/16e65196-3449-4c88-b379-0aa98f43db2b,infirmier anesthésiste/infirmière anesthésiste,1.0609045,-0.6306565
METIER,http://data.europa.eu/esco/occupation/0e09c42d-bff2-4c35-8e1f-639a6dddaa5d,aléseur/aléseuse,-0.63056856,-3.5702531
METIER,http://data.europa.eu/esco/occupation/0a5001af-ce4b-4787-92e8-62af70089e53,monteur à la main/monteuse à la main,-1.1511186,-3.2908874
OFFRE_EMPLOI,OFFRE_005734_8174935f34ac,Chef De Service Du Contentieux Et Du Greffe,0.2501257,3.6967714
OFFRE_EMPLOI,OFFRE_006837_8ff15afda857,Offre D'emploi: 05 LIVREURS/VENDEURS EXPERIMENTES,0.26769355,3.9132702
OFFRE_EMPLOI,OFFRE_011052_a7bb6b374ccf,Administrateur de Bases de Données - Douala,-1.3805288,1.5572157
OFFRE_EMPLOI,OFFRE_007095_63d21fc18ff5,"02 STAGIAIRES CONTRÔLEURS DE GESTION – Yaoundé, Douala",0.27811798,3.4479048
OFFRE_EMPLOI,OFFRE_004219_00a7a6dceeaa,RAYONNISTE-VENDEUR,0.22352633,3.9579728
OFFRE_EMPLOI,OFFRE_000440_480866ae3941,Cadre administratif,7.700326,-0.5747543
OFFRE_EMPLOI,OFFRE_008528_168c2b86f4b8,TELECONSEILLER COMMERCIAL,-0.50698364,3.6375453
OFFRE_EMPLOI,OFFRE_000655_2f1ce556cdfa,Cadre administratif,7.7063165,-0.55688715
OFFRE_EMPLOI,OFFRE_004786_c69c705597c9,SALES REPRESENTATIVES,-0.3475251,3.6339402
OFFRE_EMPLOI,OFFRE_010522_eaefebf38940,SUPERVISEUR - MINIER H/F,0.34885633,2.7274678
OFFRE_EMPLOI,OFFRE_009451_7125e82fc263,Comptable Fournisseurs Senior,0.8382962,2.376487
OFFRE_EMPLOI,OFFRE_009615_ac15ae0d6c5b,Contrôleur de Gestion H/F,1.8114847,1.7980484
OFFRE_EMPLOI,OFFRE_003154_da43082a8a78,ASSISTANT(E) PROGRAMME,-0.8929114,4.887603
OFFRE_EMPLOI,OFFRE_010226_76782d1fce70,Cadre de la Comptabilité (H/F),0.6993672,2.1137655
OFFRE_EMPLOI,OFFRE_009536_131923069b93,Designer Graphique,-1.9438064,2.7381053
OFFRE_EMPLOI,OFFRE_002432_f8f9d65c70d2,Gestionnaire des ressources humaines,7.417444,-0.7032083
OFFRE_EMPLOI,OFFRE_008488_bb54202b8f16,Account Assistant,0.51516694,3.919489
OFFRE_EMPLOI,OFFRE_009918_003418219b73,Développeur Python Junior ou Senior - Douala,-2.0508559,2.553886
OFFRE_EMPLOI,OFFRE_009876_96b92c1b4a9a,Environmental Monitoring Technician,-0.15052946,2.7580667
OFFRE_EMPLOI,OFFRE_001302_89fbdb1fe1e5,Cadre comptable,7.9086103,-0.7310419
OFFRE_EMPLOI,OFFRE_008279_7deba850fab7,RESPONSABLE D’ACTIVITÉS RRC,0.4333643,3.3637075
OFFRE_EMPLOI,OFFRE_002418_eac676ae9395,Enseignant du Secondaire,-3.8515816,14.566662
OFFRE_EMPLOI,OFFRE_004439_6bbc6ff1cb1a,04 CONTRÔLEURS Projet GIZ/Pro-PASSaR - Opérations Chèque Santé,-0.9402475,4.944257
OFFRE_EMPLOI,OFFRE_010179_f749c7980845,IFS-Finance Intern,-0.85471565,2.928933
OFFRE_EMPLOI,OFFRE_010833_b878c6abfa03,Ingénieur Technico-commercial H/F,-0.66101456,3.2849782
OFFRE_EMPLOI,OFFRE_003113_b6475126c610,Country Finance Director,0.567586,3.2820408
OFFRE_EMPLOI,OFFRE_007864_1d88b304a0bc,Manager - SME Indirect Channels,-0.64005876,3.7075717
OFFRE_EMPLOI,OFFRE_004495_55271f023ed3,Serveuse Snack,0.41972974,3.9254622
OFFRE_EMPLOI,OFFRE_003708_2b609ad4b7bb,PROGRAMS ASSISTANT,0.35759062,3.2785313
OFFRE_EMPLOI,OFFRE_004038_6570c7fbb588,SOUS-DIRECTEUR DU CONTENTIEUX,0.29405183,3.6730146
OFFRE_EMPLOI,OFFRE_008015_b6af958b7123,CONSEILLERS CLIENTELES,0.3553187,3.547327
OFFRE_EMPLOI,OFFRE_009392_87fd8e15667e,STAGE PROFESSIONNEL - Ingénieur Electricien,1.3488284,-2.6719277
OFFRE_EMPLOI,OFFRE_000569_132064663fa6,Employé de Ménage,9.210771,-1.8269494
OFFRE_EMPLOI,OFFRE_004141_db99a158ca38,ASSISTANT(E) CHARGE(E) DES ACHATS,0.96752316,-5.6669583
OFFRE_EMPLOI,OFFRE_002191_ab27b48c36d2,Enseignant du Secondaire,-3.85156,14.566584
OFFRE_EMPLOI,OFFRE_003091_5a5375f1def5,(Agent Commercial – Ventes),-0.1851038,3.5525064
OFFRE_EMPLOI,OFFRE_008332_49be9a3b52f3,PSYCHOLOGUE,-0.9398246,4.9373555
OFFRE_EMPLOI,OFFRE_010606_888288d54e61,Developpeur symfony 3+,-2.1680157,2.5586414
OFFRE_EMPLOI,OFFRE_006541_1ae5342d75d4,AGENT COMPTABLE,0.902746,2.5524924
OFFRE_EMPLOI,OFFRE_001765_baac39f42d0a,Agent d'entretien,9.255028,-1.8722771
OFFRE_EMPLOI,OFFRE_009465_22e3d9c6edac,Développeur Web,-1.927508,2.7487922
OFFRE_EMPLOI,OFFRE_007606_424895bb5535,CHARGE DES VENTES,-0.021450104,3.849987
OFFRE_EMPLOI,OFFRE_004097_545db4c43bc5,Communication Coordinator,-0.39643216,4.2063694
OFFRE_EMPLOI,OFFRE_009486_dcad08bd45b9,Gérant (e) pour un Restaurant - Douala,-0.41465756,1.8547598
OFFRE_EMPLOI,OFFRE_012478_4fe149f7b2ae,Directeur General Et Technique,3.076582,-2.2185516
OFFRE_EMPLOI,OFFRE_003057_b4f7c77e6ee9,RESPONSABLE SHOWROOM (MAGASIN) (H/F),-0.3448618,3.399038
OFFRE_EMPLOI,OFFRE_000713_770b9480d6b0,Employé de Ménage,9.255753,-1.8709896
OFFRE_EMPLOI,OFFRE_011224_b6cfb472c07f,Directeur Administratif Et Financier,3.090948,-1.8260844
OFFRE_EMPLOI,OFFRE_002068_3d3a7742b6d1,Employé de Ménage,9.241077,-1.8570088
OFFRE_EMPLOI,OFFRE_006596_85e4bb4b012f,ARCHIVISTE DOCUMENTALISTE,-0.18398868,4.0207047
OFFRE_EMPLOI,OFFRE_003895_86f032cacc97,Chargés (Es) Clientèle (Agents De Crédits),-0.47447157,4.048702
OFFRE_EMPLOI,OFFRE_010879_65587d3a0bda,Deputy General Manager - Douala,0.32624227,1.412067
OFFRE_EMPLOI,OFFRE_011989_443e918a7566,Spécialiste Process,3.0323575,-2.3862553
OFFRE_EMPLOI,OFFRE_013516_1eada6e048b1,Superintendant De Production,2.8363092,-2.514695
OFFRE_EMPLOI,OFFRE_000004_fa9c78153738,Comptable,7.997576,-0.81338155
OFFRE_EMPLOI,OFFRE_010840_7d455a2e3d7b,INGÉNIEUR IT PROJETS ET SOLUTIONS H/F - CAMEROUN,-2.1345322,2.4849668
OFFRE_EMPLOI,OFFRE_001724_30575fc28194,Contrôleur du travail,4.230043,-2.3295805
OFFRE_EMPLOI,OFFRE_001258_6a7b3c5e8bb1,Enseignant du Secondaire,-3.8515186,14.566487
OFFRE_EMPLOI,OFFRE_007005_e3ce3a83820d,Joint Livelihoods And Self - Reliance Consultant,0.5460422,3.8986814
OFFRE_EMPLOI,OFFRE_002840_7c980f8b0e39,Education Assistant Cameroon Buea,0.56710917,3.8765028
OFFRE_EMPLOI,OFFRE_013548_1bdd8fb9be80,Superviseur Qualité Peinture ( Painting Quality Supervisor),3.1398914,-2.4091866
OFFRE_EMPLOI,OFFRE_004710_ccdf9733391f,A Food And Hygiene Coordinator,0.43901294,3.8898335
OFFRE_EMPLOI,OFFRE_010083_da5ba82a7559,Chief Acountant - Jumia,-0.85280955,2.92746
OFFRE_EMPLOI,OFFRE_009732_afec3166ebee,RESPONSABLE DE PLAIDOYER-COMMUNICATION - Yaoundé,-0.84493387,3.0037334
OFFRE_EMPLOI,OFFRE_007554_1d564656e9fa,03 Commerciaux,-0.5171159,3.6672647
OFFRE_EMPLOI,OFFRE_011858_17f3c9dde411,Conseiller Service Centre,3.1797311,-1.3608828
OFFRE_EMPLOI,OFFRE_000601_ca9be1b21204,Scieur,9.277166,-1.8962116
OFFRE_EMPLOI,OFFRE_012443_35cc6e34e21b,Directeur Des Activités,3.283416,-1.4096974
OFFRE_EMPLOI,OFFRE_008895_33dc623867f1,Deputy Chief of Party I Operations- KIDSS Project,-0.8380128,2.88091
OFFRE_EMPLOI,OFFRE_007636_daada076eb8c,Consultant Expert,-0.12568359,3.5735478
OFFRE_EMPLOI,OFFRE_001951_5b89539ba85c,"Cadre Sécurité, Hygiène et Environnement",7.7251782,-0.5910114
OFFRE_EMPLOI,OFFRE_001075_3173917778ee,Cadre administratif,7.6366863,-0.555457
OFFRE_EMPLOI,OFFRE_011090_4f5e40a6ba77,Responsable d'Exploitation d'un Hôtel - Douala,-0.37182626,1.8018688
OFFRE_EMPLOI,OFFRE_003902_5bc8782e0e4d,Commercial,-0.49040908,3.6965182
OFFRE_EMPLOI,OFFRE_011903_1a1461bae353,Comptable Général,3.0747383,-2.0116212
OFFRE_EMPLOI,OFFRE_007610_d06b3b3067e9,DROP IN CENTER MANAGER (DIC MANAGER),0.29869196,3.425096
OFFRE_EMPLOI,OFFRE_003846_53cbc29f4408,ÉLECTROTECHNICIENS,0.09104068,3.2142692
OFFRE_EMPLOI,OFFRE_011627_6fdcbfe4ccd4,Technicien Maintenance Informatique,-2.8642187,2.654041
OFFRE_EMPLOI,OFFRE_012271_91e6567a978d,Technicien Superieur En Fibre Optique,-2.869482,2.7164545
OFFRE_EMPLOI,OFFRE_011056_03f81ea8a671,Assistant(e) de Direction - Douala/ Yaoundé/ Kribi/ Ebolowa,0.7144613,0.8670706
OFFRE_EMPLOI,OFFRE_000345_09ada21f65c3,"Cadre Sécurité, Hygiène et Environnement",7.8085184,-0.6128702
OFFRE_EMPLOI,OFFRE_006243_0ae05baf494e,FULL STACK DEVELOPPER ANALYST,-1.7747399,3.338182
OFFRE_EMPLOI,OFFRE_007439_a5465543c654,Offre D'emploi: Technicien De Génie,0.050613366,3.322284
OFFRE_EMPLOI,OFFRE_001092_d74ac1f0b7cc,Gestionnaire des ressources humaines,7.4894304,-0.6638998
OFFRE_EMPLOI,OFFRE_011035_fa4d5bfa0f55,Stagiaire en Marketing Non-Rémunéré (H/F) - Douala et Yaoundé,-0.46636835,4.0770407
OFFRE_EMPLOI,OFFRE_004196_a0b38d0669d7,"STAGIAIRES EN COMPTABILITÉ / FINANCE, En CONTRÔLE DE GESTION Et En TRANSPORT & LOGISTIQUE H/F",0.9241373,2.5162113
OFFRE_EMPLOI,OFFRE_007996_689447940ecd,Project Accountant And Administrative Assistant-ICRAF - The World Agroforestry Centre,0.54178697,3.9370832
OFFRE_EMPLOI,OFFRE_008006_631b0d0f7df0,Gender Equality And Inclusion Specialist-Plan International,0.55085987,3.894715
OFFRE_EMPLOI,OFFRE_004512_2e4b6219ab74,Senior Credit Analyst,0.91772467,2.7796736
OFFRE_EMPLOI,OFFRE_005517_d876cc18f27d,Développeur Big Data,-1.7872608,3.3460968
OFFRE_EMPLOI,OFFRE_003258_bbf1167cb714,Assistant Administratif Et Financier – Profil Orienté Finance,-0.114634454,3.2501693
OFFRE_EMPLOI,OFFRE_009079_aac352a715be,Agent de Sécurité de Jour - Yaoundé,-1.8452004,2.7379472
OFFRE_EMPLOI,OFFRE_003659_1c536217e9b1,"ELECTRONICIENS, ADMINISTRATEUR SYSTÈME, ADMINISTRATEUR RÉSEAUX",-1.8122194,3.342402
OFFRE_EMPLOI,OFFRE_010516_375d21693200,Enseignant (H/F),-0.928609,3.2735722
OFFRE_EMPLOI,OFFRE_000578_43b841ac56d4,Agent d'entretien,9.265781,-1.8823297
OFFRE_EMPLOI,OFFRE_010944_2d1641d0758b,Infirmier(ère) - Pk 27 (Carrefour Guiness),1.2429967,-0.5319347
OFFRE_EMPLOI,OFFRE_010482_c731ad6be657,Assistant Ressources Humaines (H/F),1.1817046,-5.4671693
OFFRE_EMPLOI,OFFRE_006215_6ed611e1ed7f,01 Directeur(Trice)/Gestionnaire Et 02 Marketistes/Communicateurs(Trices) H/F,-0.46109512,3.4965231
OFFRE_EMPLOI,OFFRE_004606_1b56dd5894a9,CHAUFFEUR UNDSS,0.86966985,-5.3768578
OFFRE_EMPLOI,OFFRE_007386_9513c0c077b5,GESTIONNAIRE D'OPÉRATIONS,0.94320357,-5.684007
OFFRE_EMPLOI,OFFRE_007372_da54dcceec08,DISPATCHER EQUIPEMENTS PORTUAIRES(4) H/F,0.9481522,-5.614382
OFFRE_EMPLOI,OFFRE_008795_15d977a4b5ec,Responsable RH,0.71633786,2.446173
OFFRE_EMPLOI,OFFRE_007394_2d5d726df681,07 CONDUCTEURS D’ENGINS LOURDS ICM,0.80812204,-5.3501024
OFFRE_EMPLOI,OFFRE_009718_dcced87565f7,RESPONSABLE DE CENTRE D’AFFAIRES H/F,0.7318724,2.2531912
OFFRE_EMPLOI,OFFRE_006093_29699b062c01,Réceptionniste Bilingue,-0.371863,2.1037042
OFFRE_EMPLOI,OFFRE_012388_d441d93c5b80,Usineur,3.0047486,-2.3431785
OFFRE_EMPLOI,OFFRE_010796_6e5cc04ba12f,Support Office (Janitor),-0.9148433,2.9392583
OFFRE_EMPLOI,OFFRE_003674_0f334010872e,STAGIAIRE PROFESSIONNEL(LE) En Comptabilité Et Gestion,0.90851235,2.5288696
OFFRE_EMPLOI,OFFRE_004087_375ee853df33,Business Intelligence Engineer,-1.789508,3.3649433
OFFRE_EMPLOI,OFFRE_013762_abfb2338beeb,Pool Remodel Salesman,-0.54770434,3.8174706
OFFRE_EMPLOI,OFFRE_011749_b82fb3175c82,Responsable De La Filiere Production Et Sante Animale,2.1757076,-1.5128859
OFFRE_EMPLOI,OFFRE_006371_7fcb05cf0883,Business Analyst,0.9132721,2.5257869
OFFRE_EMPLOI,OFFRE_007245_0037fff85c17,Chargés De Clientèle,0.40107375,3.5836742
OFFRE_EMPLOI,OFFRE_008832_ac5886b027ca,Traffic Manager - Douala,-0.8515033,3.3615074
OFFRE_EMPLOI,OFFRE_001352_bc2f5a6cdea7,"Cadre Sécurité, Hygiène et Environnement",7.7431593,-0.60570425
OFFRE_EMPLOI,OFFRE_013340_6d357cd6469a,Chauffeur,2.2452855,-4.855013
OFFRE_EMPLOI,OFFRE_000698_2b28e3521f22,Agent d'entretien,9.266775,-1.8835135
OFFRE_EMPLOI,OFFRE_002076_1d7f59cc9f1e,Scieur,9.283658,-1.900199
OFFRE_EMPLOI,OFFRE_007004_56d8807df460,Area Sales Manager (H/F),0.28383243,3.9591265
OFFRE_EMPLOI,OFFRE_000177_ebea02e0f196,Enseignant du Secondaire,-3.8477817,14.556781
OFFRE_EMPLOI,OFFRE_013914_c3b83dbbd0cc,People Experience Expert niveau II,0.5889793,1.4410503
OFFRE_EMPLOI,OFFRE_013875_7ab589d148d0,Maintenance Tech pour Luxury Property,1.7918048,-1.8009388
OFFRE_EMPLOI,OFFRE_006310_fd4b90cf63e1,Infographe-ICENC,-1.8250269,3.3179505
OFFRE_EMPLOI,OFFRE_011293_54a90fc13591,Concierge,3.3035288,-1.3443238
OFFRE_EMPLOI,OFFRE_012711_e7abf31d870b,Assistant Technique Marine,2.9933388,-2.362444
OFFRE_EMPLOI,OFFRE_008052_99a1e53c45fe,REGIONAL SITE SUPERVISOR,1.5377282,-2.862235
OFFRE_EMPLOI,OFFRE_004378_02744ad8242d,Responsable Commercial,-0.50267214,3.6837912
OFFRE_EMPLOI,OFFRE_012459_6e12bf57deb8,Vendeur Conseil,3.2300951,-1.3989952
OFFRE_EMPLOI,OFFRE_013452_51abda0b938c,Assistantadministratif Et Rh,1.1280279,1.2308321
OFFRE_EMPLOI,OFFRE_012158_29440521ab28,Electricien Foreman,1.5365638,-3.123905
OFFRE_EMPLOI,OFFRE_011843_4bad8187bac7,Agent Customer Registration (Kyc),3.2586434,-1.3182751
OFFRE_EMPLOI,OFFRE_005569_64f68a5f58aa,Responsable Maintenancier Junior,0.6097775,3.938334
OFFRE_EMPLOI,OFFRE_009842_28a0cdcddb5a,Recrutement pour le Serrvice Administratif et Technique,1.4724991,1.0681728
OFFRE_EMPLOI,OFFRE_012918_1f0622cf370f,Mécanicien Entetien Centrifugeur Hq,2.0203369,-3.584772
OFFRE_EMPLOI,OFFRE_012016_8811409b991e,Magasinier,2.8798246,-2.4638348
OFFRE_EMPLOI,OFFRE_007935_be114080e3cd,CHEF D’AGENCE,0.88903666,2.7621105
OFFRE_EMPLOI,OFFRE_011540_ae0c65bd1950,Agentdes Espaces Publics,3.3169847,-1.3414572
OFFRE_EMPLOI,OFFRE_000735_6a308a9ba08b,Vendeur en magasin,9.688685,-2.2722764
OFFRE_EMPLOI,OFFRE_004722_92a1bedc63ac,Un (E) RECEPTIONNISTE,-0.33484936,2.2072144
OFFRE_EMPLOI,OFFRE_013512_6cd486e9b9e6,Responsable Du Lot De Maintenance,2.8648624,-2.5206473
OFFRE_EMPLOI,OFFRE_003727_205b8f2c6778,HEAD Of OPERATIONS,0.93331075,2.5451255
OFFRE_EMPLOI,OFFRE_001349_105ddfd1b71f,Employé de Ménage,9.255115,-1.8707395
OFFRE_EMPLOI,OFFRE_009713_9b3a25cb56b3,Commercial (H/F) - Douala,-0.71078724,3.3394945
OFFRE_EMPLOI,OFFRE_009142_3ac149e769f4,Agent Commercial Prospecteur H/F,-0.7463516,3.3459668
OFFRE_EMPLOI,OFFRE_005078_3e246c71088c,Employee Success Manager,0.52776796,3.2723873
OFFRE_EMPLOI,OFFRE_011047_4e7cceb4f31a,Développeur - Yaoundé,-2.2900202,2.5285606
OFFRE_EMPLOI,OFFRE_009408_6ed7ddbb87ef,Collaborateur Gestionnaire de Projet,0.22756445,2.9466078
OFFRE_EMPLOI,OFFRE_010769_4a862153d120,TECHNICO COMMERCIAL (ENGINS LOURD),-0.679508,3.3928416
OFFRE_EMPLOI,OFFRE_009238_e7bc2b5dfe68,Sales Manager -Doula,-0.6398168,3.4478455
OFFRE_EMPLOI,OFFRE_006697_5bea846d90a6,Offre D'emploi: (01) Assistant(E),0.67678237,3.9485297
OFFRE_EMPLOI,OFFRE_002537_ca398d071d6e,Développeur Backend JAVA,-2.2242818,2.5804455
OFFRE_EMPLOI,OFFRE_008327_a23064ee6421,ADVISOR FOR THE SEMBE I PROJECT,-0.93809426,4.939152
OFFRE_EMPLOI,OFFRE_013648_b1b971260dad,Projet Estimator,-1.443194,1.5815421
OFFRE_EMPLOI,OFFRE_003006_7bc77592f9a1,Sale Supervisor Glass,-0.44595242,3.68215
OFFRE_EMPLOI,OFFRE_010440_d05c3e238548,Assistant Développement Web PHP,-2.0797052,2.603007
OFFRE_EMPLOI,OFFRE_013209_edd5303d9523,Responsable Zootechnicien,1.9528675,-1.6469331
OFFRE_EMPLOI,OFFRE_006846_a671f172d0aa,Offre D'emploi: DEVELOPPEUR IOS/ANDROID,-1.81902,3.3614857
OFFRE_EMPLOI,OFFRE_013502_55049c525c0e,Technicien Instrumentation,2.869067,-2.3671763
OFFRE_EMPLOI,OFFRE_007398_ba430403a438,02 Médecins Généralistes,-0.9542263,4.9523525
OFFRE_EMPLOI,OFFRE_005656_c213338460e5,Stage Agent Commercial,0.2625919,3.9132059
OFFRE_EMPLOI,OFFRE_012499_0bd0220ef474,Responsable Des Operations En Agences,3.2485142,-1.4583519
OFFRE_EMPLOI,OFFRE_000260_8c6775bd93c4,Cadre administratif,7.668113,-0.54979604
OFFRE_EMPLOI,OFFRE_011002_8ba0586e45f7,Stagiaire Académique en Agronomie - Douala,-1.1415188,1.746271
OFFRE_EMPLOI,OFFRE_006378_77ceb19ff085,RÉCEPTIONNISTES BILINGUES (ANGLAIS & FRANÇAIS),-0.34632114,2.1768603
OFFRE_EMPLOI,OFFRE_012343_0309bbf8d0bf,Mécanicien Oq,1.9731466,-3.628033
OFFRE_EMPLOI,OFFRE_001032_23d784a2307a,Gestionnaire des ressources humaines,7.4175544,-0.7235586
OFFRE_EMPLOI,OFFRE_009191_992ca0a35123,Infographiste (H/F),-1.2393918,3.1987345
OFFRE_EMPLOI,OFFRE_010665_977f7c2333ba,CHARGE DES OPÉRATIONS DE GUICHET,0.5822478,2.4401083
OFFRE_EMPLOI,OFFRE_009856_12c80d9475bf,Responsable Commercial,-0.4380002,3.3630936
OFFRE_EMPLOI,OFFRE_007696_335d88f164d4,Offre D'emploi: CHEFS STATIONS SERVICES,-0.24606325,3.77357
OFFRE_EMPLOI,OFFRE_003506_241b0ff720f5,"TECHNICIEN(ES) VSAT, Débutants Ou Confirmés",0.57640153,3.9099514
OFFRE_EMPLOI,OFFRE_009868_889197ac269d,Marketing Officer,-0.6077741,3.596258
OFFRE_EMPLOI,OFFRE_004734_a3bf41316c76,02 Assistantes Commerciales,-0.50804263,3.6315775
OFFRE_EMPLOI,OFFRE_011303_3d5f3109815c,Superviseur Réservations,3.2720208,-1.3815724
OFFRE_EMPLOI,OFFRE_001812_0a06d18b75e8,Scieur,9.340108,-1.9563648
OFFRE_EMPLOI,OFFRE_002728_cf4a2d9c1c44,PROCUREMENT OFFICER,0.3354189,1.4669849
OFFRE_EMPLOI,OFFRE_006740_b8ed0663f0aa,01 RESPONSABLE ELECTRIQUE,-0.059255343,3.2811952
OFFRE_EMPLOI,OFFRE_005878_fc59e7838563,Engineer Supervisor,0.46197885,3.76963
OFFRE_EMPLOI,OFFRE_003052_74e331adaa3a,Relationship Manager SME,0.5250462,3.1555676
OFFRE_EMPLOI,OFFRE_009619_31be951f7681,Technico-Commercial (H/F),1.0118608,-2.80768
OFFRE_EMPLOI,OFFRE_001519_a0b45973351c,Cadre administratif,7.681814,-0.543534
OFFRE_EMPLOI,OFFRE_008599_aa72a93b3f66,Commercial H/F - Douala - Cameroun,-0.72376895,3.0813475
OFFRE_EMPLOI,OFFRE_002078_34397f08925f,Vendeur en magasin,9.677972,-2.261512
OFFRE_EMPLOI,OFFRE_000976_2423d1f3233e,Cuisinier Domestique,7.825352,-0.62157375
OFFRE_EMPLOI,OFFRE_008567_680c24bfcb37,Project Supervisor H/F - Douala,0.4845891,1.9278325
OFFRE_EMPLOI,OFFRE_013642_29df5298f937,Sécurité Professional,0.053203356,3.226524
OFFRE_EMPLOI,OFFRE_006305_59bbd67d3a35,Deux (02) Boulangers/Pâtissiers,-0.41846213,2.0573046
OFFRE_EMPLOI,OFFRE_004762_39580b64e3fc,"02 Profils Chargés De La Clientèle, 02 Chargé De Televente Et 02 Chargé De Recrutement Tuteur",0.58365446,3.2961338
