entity_kind,entity_id,label_fr,pc1,pc2
METIER,http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,planificateur financier/planificatrice financière,0.12501035545926925,0.08737977057907136
METIER,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,agent administratif back-office marché/agente administrative back-office marché,0.052019301895587226,-0.04589317986086472
METIER,http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c,contrôleur qualité des instruments de précision/contrôleuse qualité des instruments de précision,0.0984855360232168,0.1644228694668392
METIER,http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8,attaché technico-commercial/attachée technico-commerciale,-0.04075846096622565,0.03859927220045058
METIER,http://data.europa.eu/esco/occupation/92df4ee3-bce3-45f6-a693-597df1b96f43,écoutant social/écoutante sociale,-0.020057578179602006,-0.08451939512237833
METIER,http://data.europa.eu/esco/occupation/e1587bbb-2d4e-4726-839a-7f4895c440e7,chef d'établissement scolaire,-0.02462309979572201,0.033313706352627634
METIER,http://data.europa.eu/esco/occupation/9e1e8379-6377-4969-b141-0d2337218fc9,coordonnateur du développement économique/coordonnatrice du développement économique,-0.04203694584822295,-0.08427613897230567
METIER,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,responsable de la technologie,0.16827834512694512,0.07016335653075274
OFFRE_EMPLOI,OFFRE_002715_074e67aaca3c,"RESPONSABLE FINANCIER/ÈRE, RH ET LOGISTIQUE",0.1747575174368679,0.009746601130781468
OFFRE_EMPLOI,OFFRE_009822_2a8819acaaef,SENIOR HR MANAGER (H/F),0.2671041204669651,-0.24635000740106158
OFFRE_EMPLOI,OFFRE_004866_4de678bd2b94,ATTACHE COMMERCIAL RESEAU,0.5738662895008451,-0.3082498190674667
OFFRE_EMPLOI,OFFRE_005678_1144fa1f1b92,UN AGENT IMMOBILIER,0.3652253932612926,-0.08821775612793381
OFFRE_EMPLOI,OFFRE_012568_6a14596588bc,Laborantin Experimente,-0.13717973988744114,0.05249893440156927
OFFRE_EMPLOI,OFFRE_005060_3cf01a812f9f,Chargé(E) De Projets Informatiques,0.6311450851194025,-0.23486887738131704
OFFRE_EMPLOI,OFFRE_011852_3526a738596b,Coordinateur Produit Et Services,0.07013774044445693,0.14617143267764096
OFFRE_EMPLOI,OFFRE_012035_39b3790f68b2,Chef D'Agence Adjoint,0.12807025846030654,0.2787551047658602
OFFRE_EMPLOI,OFFRE_007087_1becf1ac4e9a,Offre D'emploi: CADRE CHARGE DE LA RESTAURATION DES MOYENS D'EXISTENCE,0.4343028864202057,-0.23174567154210618
OFFRE_EMPLOI,OFFRE_000618_4f2d74ba477b,Cadre comptable,0.419657671955982,0.29535861421814413
OFFRE_EMPLOI,OFFRE_004365_cce20aed0216,"Caisières, Cuisinières",0.35157958353753826,-0.2118680374609862
OFFRE_EMPLOI,OFFRE_011450_cef0e5193f7b,Agent Voyage,-0.03634231480661681,0.1257472422649253
OFFRE_EMPLOI,OFFRE_013896_f182e17ff225,Principal Systèmes Ingénieur,0.17630632152741982,0.15018219801372235
OFFRE_EMPLOI,OFFRE_001483_9ea10d8e7904,Cadre administratif,0.45295270517019603,0.33171814499760716
OFFRE_EMPLOI,OFFRE_009547_1ab5a3643344,Chauffeur,0.09147779824311712,-0.0936727427447376
OFFRE_EMPLOI,OFFRE_011607_a32e5920d8e4,Informaticien,0.267416209585009,0.25507127846758676
OFFRE_EMPLOI,OFFRE_002623_24c9ecc39746,01 NUTRITIONNISTE et 01 DIÉTÉTICIEN (NE) pour le projet NUTRIMBOA,0.2922780115439007,0.059155102188930254
OFFRE_EMPLOI,OFFRE_006906_e777dd9b46c4,Chef De Projet Digital H/F,0.6311450851194025,-0.23486887738131704
OFFRE_EMPLOI,OFFRE_010199_323cdc249de5,Webmaster Administrateur de Sites Internet,0.2187549756471305,-0.17823413085838033
OFFRE_EMPLOI,OFFRE_009313_0649d6df1712,Chauffeur,0.25642881488314184,-0.22731537929218268
OFFRE_EMPLOI,OFFRE_005666_5e4fe1c93a51,Digital Brand Content Manager,0.6730569977998732,-0.20037888084442107
OFFRE_EMPLOI,OFFRE_007872_bc2d4acc6981,Agent D’entretien/Nettoyeur WCS Paysage Nord Cameroun,0.29119588212048764,-0.1272249418787109
OFFRE_EMPLOI,OFFRE_011187_1fce206a1236,Community Manager – BPO International - Télétravail,0.2958339290574895,0.028451296549260086
OFFRE_EMPLOI,OFFRE_011344_430b3e342ae9,Agent De Buanderie,0.02960027088691444,0.1589705373383783
OFFRE_EMPLOI,OFFRE_000581_2f2dcc4efd44,Employé de Ménage,-0.0964440899257463,0.27497956391828654
OFFRE_EMPLOI,OFFRE_002275_07d1537764e8,Enseignant du Secondaire,0.2657768564049011,-0.14769180140214394
OFFRE_EMPLOI,OFFRE_011539_5ebef1c06fe0,Charge De Portefeuille,-0.05692999647894525,0.08250830641825072
OFFRE_EMPLOI,OFFRE_003118_580df9a7a9b6,VOLONTAIRE - ADMIN & RH,0.6269995943326866,0.011002425065485707
OFFRE_EMPLOI,OFFRE_005365_18b809b91728,COMMERCIAUX/COLLECTEURS,0.5416958996895004,-0.2753648793238021
OFFRE_EMPLOI,OFFRE_001603_6b98b3de58f8,"Cadre Sécurité, Hygiène et Environnement",0.4240461272259586,0.3398417228780955
OFFRE_EMPLOI,OFFRE_006282_99ca24a4be74,Stage Préembauche En Marketing Digital Ou Web Marketing,0.6400622907971314,-0.3083347295860971
OFFRE_EMPLOI,OFFRE_013290_e4fc849d942e,Ingénieur Travaux,-0.2052482071426532,0.20965444809770767
OFFRE_EMPLOI,OFFRE_008465_ab8c4a5e2133,Call For Application: Baseline Study Consultant,0.6348248728554238,-0.2533830508164865
OFFRE_EMPLOI,OFFRE_010650_4d4be95bb7ea,Recrutement des Commerciaux,0.14158187992638754,-0.17580237824491152
OFFRE_EMPLOI,OFFRE_008185_01614afb3b08,RESPONSABLE SERA,0.40306711829792324,-0.21026192066250937
OFFRE_EMPLOI,OFFRE_005977_7d26a0509062,Customer Service Representative- Export,0.5416958996895004,-0.2753648793238021
OFFRE_EMPLOI,OFFRE_007908_102e946ec631,AVIS D’APPEL A CANDIDATURE POUR LE RECRUTEMENT DE TROIS (03) CAISSIERS REGIONAUX POUR LE PASSR,0.4724550004207856,-0.18976901410823963
OFFRE_EMPLOI,OFFRE_000306_204073b1e86d,Employé de Ménage,-0.0964440899257463,0.27497956391828654
OFFRE_EMPLOI,OFFRE_007740_d599d3949d1a,Appel À Candidature Pour La Sélection De (03) Trois Prestataires Externes (Individuel - Entreprise),0.4872849152282277,-0.2644263945656961
OFFRE_EMPLOI,OFFRE_009381_dee256b6d605,Chef Service Recouvrement,0.19667059488539063,0.02354957389825303
OFFRE_EMPLOI,OFFRE_012072_1a4798826486,Assistant Logistique,-0.006094790339635972,0.16930458879742438
OFFRE_EMPLOI,OFFRE_005733_206fe35eac94,CONSEILLER.E TECHNIQUE JUNIOR SUIVI ET EVALUATION (H/F) - YAOUNDÉ - GIZ CAMEROUN,0.6490204817456016,-0.23321927038967705
OFFRE_EMPLOI,OFFRE_012343_0309bbf8d0bf,Mécanicien Oq,-0.07769536726082327,0.13616791840739378
OFFRE_EMPLOI,OFFRE_006819_b5d1fed8bff8,02 ADMINISTRATEURS ACHATS H/F,0.6902677219494107,-0.13004373902108185
OFFRE_EMPLOI,OFFRE_009217_47ff780c39e6,Stage professionnel au poste d'Assistante Comptable,0.44665266657009906,-0.016058046158489298
OFFRE_EMPLOI,OFFRE_003537_69eec52503e1,COMPTABLE (H/F),0.5996650273874645,0.022387771953372333
OFFRE_EMPLOI,OFFRE_000132_84b87828e6cb,Agent d'entretien,-0.022501318748575656,0.11578568416184883
OFFRE_EMPLOI,OFFRE_001524_3b71c5a352a8,Gestionnaire des ressources humaines,0.3484938231869522,0.21732607095192602
OFFRE_EMPLOI,OFFRE_000890_43adf9ac2fb6,Agent d'entretien,-0.028386603525943237,0.11444867286651476
OFFRE_EMPLOI,OFFRE_005945_c2262426f550,Rédacteurs Assistants,0.6730569977998732,-0.20037888084442107
OFFRE_EMPLOI,OFFRE_012536_08a01ffb907a,Fiscaliste,0.025392859555463193,0.22522723172183265
OFFRE_EMPLOI,OFFRE_002729_7bb54a79388b,STAGE PRE-EMPLOI Ventes et Community Management,0.10722142236835985,-0.07643343045484538
OFFRE_EMPLOI,OFFRE_003146_f2ab78a611fb,COMMERCIAUX,0.6400622907971314,-0.3083347295860971
OFFRE_EMPLOI,OFFRE_006169_f729c4ab73be,"RECRUTEMENT DE 12 TECHNICIENS SIGNALISATION, ÉNERGIE ET TÉLÉCOM, 11 CHEFS BRIGADE VOIE ET 01 TOPOGRAPHE",0.5196295560659603,-0.05411973456510556
OFFRE_EMPLOI,OFFRE_010743_11c90bfb9124,"SITE MANAGER – CAMEROUN, SÉNÉGAL, MAURITANIA",0.1141868002298331,0.01771303442176325
OFFRE_EMPLOI,OFFRE_009746_719e3a6a50b1,Rédacteur Web (H/F) - Job Etudiant,0.4304427089013032,-0.16726416395029228
OFFRE_EMPLOI,OFFRE_013387_6f5df987553d,Technicien Junior(Technicien Planneur),0.0525615292318207,0.23355212543660278
OFFRE_EMPLOI,OFFRE_012599_c438782b9225,Responsable Administration Ressources Humaines Et Paie,0.1883388011916279,0.07412767205595971
OFFRE_EMPLOI,OFFRE_008931_ebd903fd392e,Child Protection in Emergency Officer,0.3237284898040318,0.10287372879391311
OFFRE_EMPLOI,OFFRE_011755_fb295060ab4b,Serveur,-0.04633561980139422,0.07738788161347294
OFFRE_EMPLOI,OFFRE_003453_531c7c21f8a2,ASSISTANT(E) COMMERCIAL(E) ARNO Global Beverages (AGB),0.5851939399316786,-0.31266304457554284
OFFRE_EMPLOI,OFFRE_007539_e4e9ee02d126,Commerciaux,0.4021080797569776,-0.14747474521475526
OFFRE_EMPLOI,OFFRE_000171_b2603f370ee3,Employé de Ménage,-0.0964440899257463,0.27497956391828654
OFFRE_EMPLOI,OFFRE_002056_9307b3ad6983,Employé de Ménage,-0.08382720764497283,0.31493987469342355
OFFRE_EMPLOI,OFFRE_000657_34d9c5107f29,Contrôleur du travail,0.022737430763775934,0.2631457207384577
OFFRE_EMPLOI,OFFRE_010220_f6a9efdf6e19,Commercial (H/F),0.20302347331549683,-0.1762609166708715
OFFRE_EMPLOI,OFFRE_013307_c00a68f5e556,Commercial,0.03253706763750582,-0.0032838193738025144
OFFRE_EMPLOI,OFFRE_004114_7a481e41b489,Superviseur Des Ventes Terrains,0.5508565017433528,-0.2958425152735476
OFFRE_EMPLOI,OFFRE_010816_b745c4e7ee00,Commercial / Commerciale,0.009142142195755213,-0.23471502037807848
OFFRE_EMPLOI,OFFRE_007402_a2986443b9f7,CHEF COMPTABLE (H/F),0.5996650273874645,0.022387771953372333
OFFRE_EMPLOI,OFFRE_011876_74e70d6eb602,Chauffeurde Direction,-0.13005492778517355,0.17682937351440273
OFFRE_EMPLOI,OFFRE_005312_e862a1e678c2,04 Technicens Plombiers Dla/Yde,0.5196295560659603,-0.05411973456510556
OFFRE_EMPLOI,OFFRE_000535_d98cb25cc7c8,Cadre administratif,0.45295270517019603,0.33171814499760716
OFFRE_EMPLOI,OFFRE_012016_8811409b991e,Magasinier,-0.18917265453147541,0.2650848938694366
OFFRE_EMPLOI,OFFRE_002339_da9d69b3b8b5,Vendeur en magasin,0.061413529446197074,0.16057230914312615
OFFRE_EMPLOI,OFFRE_007710_6a86d0607a62,RESPONSABLE DU CENTRE DE FORMATION,0.6413754829890003,-0.09867275232674484
OFFRE_EMPLOI,OFFRE_007526_b05fd24d1aa6,10 INGENIEURS DE SUIVI,0.2580886124642037,-0.03014049152026789
OFFRE_EMPLOI,OFFRE_008551_00e1c92189d4,SALES ENGINEER,0.17358620467732383,0.1695320208746135
OFFRE_EMPLOI,OFFRE_005390_0eb9fd78185e,Directeur (Trice) Expérience,0.6902677219494107,-0.13004373902108185
OFFRE_EMPLOI,OFFRE_013705_358ab9bd415f,Contenu creator/videographer Role,0.02313809158223774,-0.12339906923138168
OFFRE_EMPLOI,OFFRE_004495_55271f023ed3,Serveuse Snack,0.5447958793035136,-0.26393005101612665
OFFRE_EMPLOI,OFFRE_009044_402ecb93a519,Comptable Confirmé H/F,0.41466253514330736,0.21511488835296233
OFFRE_EMPLOI,OFFRE_012797_6144e46cb22f,Superviseur De L'Equipe De Nettoyage,0.18405171621333585,0.1494467916757515
OFFRE_EMPLOI,OFFRE_002162_1f4b86b0deab,Cadre comptable,0.4183039299624969,0.29570772925331235
OFFRE_EMPLOI,OFFRE_013911_6578758dd38c,Vp de Numérique Enablement et Technology,0.21327505188264984,-0.01702750895397945
OFFRE_EMPLOI,OFFRE_002429_af6dea73a865,Contrôleur du travail,0.020192866287208882,0.2625667197083606
OFFRE_EMPLOI,OFFRE_007160_41a724921349,Environmental Health Manager (Buea With Regular Movement To Bamenda),0.6490204817456016,-0.23321927038967705
OFFRE_EMPLOI,OFFRE_006843_9dc6d6bc2361,National Expert - Heritage And Development,0.6490204817456016,-0.23321927038967705
OFFRE_EMPLOI,OFFRE_011564_f23df23cdeec,Hse,0.06418722999687736,0.1566978756820024
OFFRE_EMPLOI,OFFRE_006299_2232a9e29c66,GUICHETIER,0.5987266131733853,-0.027326111007335563
OFFRE_EMPLOI,OFFRE_013055_eb4d37e9b7be,Ingénieur Intégrité Puits,-0.12408193065388035,0.23162735255783015
OFFRE_EMPLOI,OFFRE_000669_254a06472fe2,Contrôleur du travail,0.022737430763775934,0.2631457207384577
OFFRE_EMPLOI,OFFRE_000039_b9343917c565,Employé de Ménage,-0.0964440899257463,0.27497956391828654
OFFRE_EMPLOI,OFFRE_013245_e8fb77c6dd3f,Agent Adm En Charge Des Diverses,0.04797319273866387,-0.11003465592443638
OFFRE_EMPLOI,OFFRE_007162_9c7079325314,Chef Cuisinier,0.4786216666625009,-0.25789539231251357
OFFRE_EMPLOI,OFFRE_013456_5954de6c8a83,Caissier,0.06653304223214267,0.18704896189037548
OFFRE_EMPLOI,OFFRE_004755_5625b9f46af8,Développeur Web,0.6311450851194025,-0.23486887738131704
OFFRE_EMPLOI,OFFRE_012594_433571aa3c33,Directeur Financier Et Controle,0.1554876652015078,0.19865548282049786
OFFRE_EMPLOI,OFFRE_008125_6da2fde81241,Offre D'emploi: Consultant Indépendant,0.34797488367000967,-0.1775922814197484
OFFRE_EMPLOI,OFFRE_007882_c56eeace4cbe,CONSEILLER/E TECHNIQUE – GOUVERNANCE,0.5447370114237897,-0.06686438023427148
OFFRE_EMPLOI,OFFRE_000754_e52dfac5d705,Enseignant du Secondaire,0.2662859456374892,-0.14206283179052256
OFFRE_EMPLOI,OFFRE_011137_24bdcc3deffd,Stagiaire en Journalisme - Yaoundé,0.15375429624822748,-0.1665048352532494
OFFRE_EMPLOI,OFFRE_001302_89fbdb1fe1e5,Cadre comptable,0.419657671955982,0.29535861421814413
OFFRE_EMPLOI,OFFRE_005286_74ca84ae90c5,Développeurs Mobile Et Web,0.6730569977998732,-0.20037888084442107
OFFRE_EMPLOI,OFFRE_004427_76232a1031e8,Market Analyst,0.6400622907971314,-0.3083347295860971
OFFRE_EMPLOI,OFFRE_000971_49b3d902596c,Enseignant du Secondaire,0.2656688211855631,-0.15351658744808408
OFFRE_EMPLOI,OFFRE_012889_970ad5a1f7e7,Agent Des Affaires Sociales,-0.0870613101353167,0.18002438507243046
OFFRE_EMPLOI,OFFRE_012184_81cf5e0dc212,Opérateur Presse,-0.12386323667445226,0.15235406856577313
OFFRE_EMPLOI,OFFRE_008598_11b6cf97695f,Commercial H/F - Yaoundé,0.1971754905649334,-0.12619145007174043
OFFRE_EMPLOI,OFFRE_001395_ded59bc0da1f,Vendeur en magasin,0.06724482876124668,0.1946347780034429
OFFRE_EMPLOI,OFFRE_011051_ff92b13ad65c,Assistante de Direction - Yaoundé,0.3293550595946559,0.0004495547984861514
OFFRE_EMPLOI,OFFRE_002127_3f68daa4fc78,Cuisinier Domestique,0.24368452842593816,0.30963063794244894
OFFRE_EMPLOI,OFFRE_013144_71d464f231c2,Agent Commercial,0.2241744914418557,0.018676547670800975
OFFRE_EMPLOI,OFFRE_007061_1d1cc3bc2b19,COMMERCIAUX – Douala,0.5425185633280144,-0.26730996636147136
OFFRE_EMPLOI,OFFRE_010694_604ee5748a58,COMMERCIAL / BUSINESS DEVELOPER OIL AND GAS H/F GHANA,0.11108856703155257,-0.014256864990942452
OFFRE_EMPLOI,OFFRE_007465_450666d71a1e,AGENTS COMMERCIAUX,0.5425185633280144,-0.26730996636147136
OFFRE_EMPLOI,OFFRE_007574_4852bed89f74,DIRECTEUR..TRICE DE COMPOSANTE,0.3849435658361448,-0.11266409017216963
OFFRE_EMPLOI,OFFRE_013110_ed4cfda861ae,Menuisier,-0.07212811892256986,0.1545111402827502
OFFRE_EMPLOI,OFFRE_010564_8bcb0ef3b12e,Un/Une Responsable commercial (e) et Marketing,0.22857877476255098,-0.3319073638877313
OFFRE_EMPLOI,OFFRE_006772_714aee8752d3,(01) Développeur Web & Mobile,0.6311450851194025,-0.23486887738131704
OFFRE_EMPLOI,OFFRE_002602_8092e5b2bfb5,ASSISTANTE RH,0.2062505658624144,0.03041682511670799
OFFRE_EMPLOI,OFFRE_003443_7c5d02e4e74b,Stagiaire Comptable,0.5948511975116346,-0.08339658686244439
OFFRE_EMPLOI,OFFRE_000902_cb7c3a3e46a7,Agent d'entretien,-0.028386603525943237,0.11444867286651476
OFFRE_EMPLOI,OFFRE_012737_bc160631fadb,Superviseur Projet,0.041746368015013836,-0.008926869900396019
OFFRE_EMPLOI,OFFRE_006135_55e956ded4b0,ASSISTANTS PROJET - YOKADOUMA,0.5811180434148827,-0.3046531183764479
OFFRE_EMPLOI,OFFRE_005199_1b4d3af35e13,INFORMATICIEN DE GESTION,0.6311450851194025,-0.23486887738131704
OFFRE_EMPLOI,OFFRE_013385_44c21301c8bd,Technico- Commercial( Pssr Junior),0.10909582735487801,0.05537675465376041
OFFRE_EMPLOI,OFFRE_007826_78c820fa9ab1,REGIONAL SITE SUPERVISOR,0.19888232461783265,0.04385724900019628
OFFRE_EMPLOI,OFFRE_012702_eea1c8227d2b,Agent D'Entretien,-0.009834710365962122,0.0991422150548055
OFFRE_EMPLOI,OFFRE_006154_ffa25d6ce0ff,Offre De Stages / Alternance – Assistant(E) Marketing Et Commercial(E),0.6400622907971314,-0.3083347295860971
OFFRE_EMPLOI,OFFRE_000242_bcc9406ebb52,Scieur,-0.14808984612836093,0.27563408634882436
OFFRE_EMPLOI,OFFRE_001949_133dfe3cbc31,Cadre comptable,0.4196579923391845,0.29535853841263804
OFFRE_EMPLOI,OFFRE_008152_3d59eb4b815e,Associé De Sécurité Sur Le Terrain,0.5827617253102025,-0.11357964737768754
OFFRE_EMPLOI,OFFRE_000799_a95073417ded,Cadre administratif,0.45295270517019603,0.33171814499760716
OFFRE_EMPLOI,OFFRE_003021_c44ed471a0d7,STAGE PROFESSIONNEL REMUNERE - ASSISTANT COMPTABLE,0.5948511975116346,-0.08339658686244439
OFFRE_EMPLOI,OFFRE_002279_4c800702300f,Vendeur en magasin,0.061413529446197074,0.16057230914312615
OFFRE_EMPLOI,OFFRE_011541_0522cb77b4e1,Chef Barman,-0.0988689054971825,0.15488231348347864
OFFRE_EMPLOI,OFFRE_009885_0ebbaf6eb04e,Commercial (H/F),0.22173840938865533,-0.2787969853073416
OFFRE_EMPLOI,OFFRE_002478_c4fa393d9ee7,Enseignant du Secondaire,0.263913407764128,-0.14821889673759878
OFFRE_EMPLOI,OFFRE_010232_7bfd1bfd9441,Planning Manager H/F,0.22056048853391658,0.2646439307236512
OFFRE_EMPLOI,OFFRE_001685_b5091ba6323a,Cadre comptable,0.419657671955982,0.29535861421814413
OFFRE_EMPLOI,OFFRE_000332_d6a729f01b1b,Cadre administratif,0.45295270517019603,0.33171814499760716
OFFRE_EMPLOI,OFFRE_009604_7ac366d9d45d,Agent Commercial H/F,0.34589809292313917,-0.14607071862222748
OFFRE_EMPLOI,OFFRE_003640_f51219d83729,Ingénieur En Énergie/Environnement,0.467573179235818,-0.23051655138064134
OFFRE_EMPLOI,OFFRE_008642_e7929787c2d3,Finance Reporting Sr. Analyst,0.423469138171292,-0.11828523983705194
OFFRE_EMPLOI,OFFRE_006115_ddfe1783bbd2,GESTIONNAIRE DE STOCKS,0.44760480078483994,-0.10051650060268907
OFFRE_EMPLOI,OFFRE_007654_f9f57908829f,26 Vendeurs Et Vendeuses,0.5416958996895004,-0.2753648793238021
OFFRE_EMPLOI,OFFRE_003828_d9a1f5605108,STAGIAIRE En Graphisme,0.45306300132496014,-0.27359497191975407
OFFRE_EMPLOI,OFFRE_012849_ea1ff9ac80e4,Chefs D'Equipe Mecaniciens,-0.09689100386372194,0.11661872203321542
OFFRE_EMPLOI,OFFRE_001331_c12421e7b3bd,Enseignant du Secondaire,0.2656688211855631,-0.15351658744808408
OFFRE_EMPLOI,OFFRE_002378_7e77a4935a7b,Cadre comptable,0.4183039299624969,0.29570772925331235
OFFRE_EMPLOI,OFFRE_004551_d32518185ba5,UN STAGIAIRE PROFESSIONNEL « STATISTICIEN ANALYSTE DE DONNEES »,0.6311450851194025,-0.23486887738131704
OFFRE_EMPLOI,OFFRE_000904_fa8e65450214,Cuisinier Domestique,0.24368452842593816,0.30963063794244894
OFFRE_EMPLOI,OFFRE_005494_8b544606d482,Ouvrier D'Entrepôt,0.6902677219494107,-0.13004373902108185
OFFRE_EMPLOI,OFFRE_001163_bcc62d8f7452,Enseignant du Secondaire,0.2656688211855631,-0.15351658744808408
OFFRE_EMPLOI,OFFRE_010796_6e5cc04ba12f,Support Office (Janitor),0.4002931725607343,-0.2208152983301805
OFFRE_EMPLOI,OFFRE_001913_4a572a3e46a7,Cadre comptable,0.419657671955982,0.29535861421814413
OFFRE_EMPLOI,OFFRE_012254_6fb29657cb8a,Responsable Contrôle Interne,0.1631848795142465,0.2737932153393888
OFFRE_EMPLOI,OFFRE_001923_b06c3f82f914,Cuisinier Domestique,0.24368452842593816,0.30963063794244894
OFFRE_EMPLOI,OFFRE_009719_dff6baa31d76,Responsable Magasins Matières Premières,0.020294750555713618,-0.052288849273054924
OFFRE_EMPLOI,OFFRE_012981_b48719b6f023,Conducteur De Travaux Mécanique Usine,-0.15823728774225085,0.1783800538836853
OFFRE_EMPLOI,OFFRE_003798_6c6435155d9b,DIRECTEUR D'EXPLOITATION,0.5987266131733853,-0.027326111007335563
OFFRE_EMPLOI,OFFRE_008533_a2a392d976fd,Livreur à Domicile,0.09810683570577107,-0.30348793748080666
OFFRE_EMPLOI,OFFRE_000571_9c8090cbabba,Cadre administratif,0.45295270517019603,0.33171814499760716
OFFRE_EMPLOI,OFFRE_011879_0f1ad8f5cb61,Technicien Informatique,0.2812641579026974,0.23146491801343755
OFFRE_EMPLOI,OFFRE_011554_1b29dd8d475f,Electricien,-0.0393652547247387,0.2236560139565812
OFFRE_EMPLOI,OFFRE_003063_ae7c83509ba5,Assistant (E) De Direction,0.6902677219494107,-0.13004373902108185
OFFRE_EMPLOI,OFFRE_002264_d5f6e2d4892b,Gestionnaire des ressources humaines,0.3484937232793951,0.21732595691162726
OFFRE_EMPLOI,OFFRE_010309_beb534950bf1,"Développeur BI, Java ou DotNet",0.2518817214679241,-0.11001547791051891
OFFRE_EMPLOI,OFFRE_003232_0f81637051d1,COMPTABLE MONÉTIQUE,0.48913267034517216,-0.01653190363795606
OFFRE_EMPLOI,OFFRE_006597_023158613e9c,ATTACHE DE DIRECTION,0.5894433634520689,-0.14230302014805263
OFFRE_EMPLOI,OFFRE_001013_2f9b4f37199c,Employé de Ménage,-0.08382720764497283,0.31493987469342355
OFFRE_EMPLOI,OFFRE_003569_301e9cc89ac9,STAGIAIRES COMPTABLES,0.5948511975116346,-0.08339658686244439
OFFRE_EMPLOI,OFFRE_009773_a85047b84237,Comptable Externe,0.28125944642785206,0.12036804884723608
OFFRE_EMPLOI,OFFRE_011614_9777602ef8d2,Commercial,0.03635659633820195,0.014651556420046763
OFFRE_EMPLOI,OFFRE_006405_15adb5b99736,Deputy Director Of Programs,0.6490204817456016,-0.23321927038967705
OFFRE_EMPLOI,OFFRE_010200_e9303f5ac58e,Cuisinier / Cuisinière,-0.07875378002801271,-0.218303480128662
OFFRE_EMPLOI,OFFRE_013816_829a0bb44d17,Stocks Control Associé - 1st Shift,0.012805121973278917,0.13570522481124328
OFFRE_EMPLOI,OFFRE_008365_c44c1cde5241,Responsable Du Développement Des Programmes D'éducation Cameroun Maroua,0.3817436915063848,-0.21209367213417646
OFFRE_EMPLOI,OFFRE_012141_3c6bebbe60fa,Ambulancier,-0.16812230500441983,0.09355057966871748
OFFRE_EMPLOI,OFFRE_006522_355e72a5fa7c,SALES REPRESENTATIVE H/F,0.5416958996895004,-0.2753648793238021
OFFRE_EMPLOI,OFFRE_006591_7bb21441515f,CHEF SERVICE DES AFFAIRES JURIDIQUES ET DES RH,0.5306552638719403,-0.20139862023281366
OFFRE_EMPLOI,OFFRE_013955_935464def44c,Civil Engineering - Utilities& Public Works Chef de projet,0.1822590846026812,-0.03464019288258985
OFFRE_EMPLOI,OFFRE_013525_8344356eeb54,Superviseur De Maçonnerie,-0.0589405838185482,0.1747123506629153
OFFRE_EMPLOI,OFFRE_009760_d17af464c498,Assistant Marketing et Communication,0.3170796551878487,-0.2741707635408733
OFFRE_EMPLOI,OFFRE_004984_9c9020ad7e8d,(01) INGENIEUR MECANIQUE,0.3088202515875599,-0.09131341272610245
OFFRE_EMPLOI,OFFRE_009317_4b8e12bb31c8,Deux comptable Comptable H/F,0.4455585961655488,-0.08602753286029775
OFFRE_EMPLOI,OFFRE_011432_e581ea9f2cd6,Administratif D'Atelier Technique,-0.04385792224768211,0.16857982809812416
OFFRE_EMPLOI,OFFRE_012990_956608fab9cb,Chef De Service Régulation Et Automatisme,0.08157422825900383,0.19276488670578978
OFFRE_EMPLOI,OFFRE_001472_24ce52be27b8,"Cadre Sécurité, Hygiène et Environnement",0.4240461272259586,0.3398417228780955
OFFRE_EMPLOI,OFFRE_009902_0a1f6caeeb3b,Responsable Production Avicole,-0.03758038401355139,-0.10013139750981484
OFFRE_EMPLOI,OFFRE_003159_abcf0a133857,Conseillers(E)S D’Orientation,0.3926855910513168,-0.10439657521624085
OFFRE_EMPLOI,OFFRE_002668_8de468f5e9d7,GESTIONNAIRE DES DONNEES,0.27756796736636385,0.12796500439290281
OFFRE_EMPLOI,OFFRE_006215_6ed611e1ed7f,01 Directeur(Trice)/Gestionnaire Et 02 Marketistes/Communicateurs(Trices) H/F,0.5387346506129287,-0.2539327993607341
OFFRE_EMPLOI,OFFRE_005435_145f53fc5932,Chauffeur - STS,0.4021080797569776,-0.14747474521475526
OFFRE_EMPLOI,OFFRE_013886_5c59e0315fc3,Bookkeeper,0.4143029954352592,0.14429489780366211
OFFRE_EMPLOI,OFFRE_004181_a5d028bca5b3,STAGIAIRE PROPARCO,0.4790433359234889,-0.018545111132703237
OFFRE_EMPLOI,OFFRE_013102_46d667342498,Monteur,-0.23637867365398574,0.1738248161150872
OFFRE_EMPLOI,OFFRE_012501_eee11a2b5dfa,Graphiste,0.07963711807172826,0.002864096980499648
OFFRE_EMPLOI,OFFRE_013922_7324d3c8ea5e,Tax Superviseur,0.2846059366416744,0.2456062493133477
OFFRE_EMPLOI,OFFRE_002555_1b37dd044398,ENSEIGNANTS,0.2426502832147242,-0.05881278519919983
OFFRE_EMPLOI,OFFRE_007228_5bbcfe03911c,UN (01) TRESORIER (H/F),0.6187364136061471,-0.12736727872925824
